Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.016434822,0.025288181,-0.01599698,-0.0146215195,0.032644946,0.014309445,-0.0132026635,0.03712895,-0.012925849,-0.0017452936,0.015283107,0.013631266,-0.010872977,0.040881798,-0.010681879,0.005150964,0.009973211,0.013314708,-0.009007204,0.04282423,-0.008877997,0.008672301,0.008229425,0.013135817,-0.007367799,0.04321903,-0.0072777965,0.010598443,0.008760203,0.0102942,-0.005513886,0.04267221,-0.0054082656,0.011575476,0.01286317,0.007917151
2,-0.02957517,0.032413043,-0.02709905,-0.00926888,0.042295076,0.013409758,-0.018259026,0.06631709,-0.016131258,0.02350992,0.0030935258,0.007583461,-0.009843764,0.07603117,-0.008573364,0.0373356,-0.008265287,0.005502265,-0.0036323827,0.07938595,-0.0030882424,0.0435661,-0.011764037,0.006651052,0.0011215555,0.077549815,0.0012569472,0.046655495,-0.010492146,0.0031573144,0.0060555427,0.07353885,0.0063961493,0.048016086,-0.002425955,0.00040536368
3,-0.053783458,0.02995197,-0.04964933,-0.010316833,0.0732481,0.025617538,-0.037958108,0.09497264,-0.033157293,0.028641706,0.020831104,0.014752694,-0.024651768,0.113497,-0.021443034,0.04634756,0.002059021,0.010179639,-0.014521791,0.11935231,-0.013289728,0.054099534,-0.006222212,0.011643019,-0.0072438344,0.11635673,-0.007834586,0.05758864,-0.0078046815,0.007067548,-0.0015648622,0.10891833,-0.0026183194,0.059134737,0.0009186094,0.0047932803
4,-0.06396789,0.027081843,-0.05862687,-0.007901884,0.07828281,0.028714197,-0.04454657,0.11282177,-0.037335813,0.03901294,0.019523052,0.012472826,-0.026553042,0.1359778,-0.021827752,0.05982053,-0.0032195519,0.0055836784,-0.012671049,0.14168888,-0.011352634,0.06795241,-0.014474696,0.008062891,-0.002993212,0.13670808,-0.004440369,0.07103002,-0.017336778,0.0036395404,0.004317037,0.12718017,0.0025444622,0.07215444,-0.00762452,0.0019236063
5,-0.071589015,0.011090301,-0.06591707,-0.010965179,0.08813054,0.03603142,-0.050564945,0.11506992,-0.04009992,0.0399377,0.027650904,0.012230886,-0.027884422,0.14555451,-0.020429594,0.06435994,0.0004046869,-0.00011970429,-0.00963905,0.15167016,-0.008050424,0.07331555,-0.015760675,0.0023345337,0.0023618545,0.14590612,-0.0004991232,0.07609012,-0.02141826,-0.0011583699,0.010622582,0.13699102,0.007485885,0.076953135,-0.011140162,-0.0018481488
6,-0.07650452,-0.006431233,-0.07064017,-0.01704903,0.09445969,0.036950078,-0.055353954,0.11183234,-0.041805588,0.0379789,0.034385797,0.008186504,-0.028829841,0.14884779,-0.019351035,0.0649853,0.0037009055,-0.007112032,-0.007512467,0.15591158,-0.006471148,0.07465298,-0.016060414,-0.0033154385,0.0052539287,0.15017772,0.00026671618,0.07737043,-0.023665052,-0.0053735804,0.012356449,0.14315653,0.006864383,0.078109756,-0.012724404,-0.0051729362
7,-0.08129987,-0.021037908,-0.075243205,-0.019879313,0.08724616,0.040534858,-0.060459644,0.10476213,-0.045352314,0.039065808,0.033189293,0.008599872,-0.031481624,0.14643946,-0.021427931,0.06528283,0.002522634,-0.008250865,-0.00845131,0.15482907,-0.008458979,0.074540585,-0.018481683,-0.0036884397,0.004614746,0.14989762,-0.0020749348,0.077032834,-0.026552543,-0.005831966,0.011046986,0.14541443,0.0036763027,0.07759559,-0.015140063,-0.0069440273
8,-0.078207515,-0.021929668,-0.07178307,-0.026164113,0.07949334,0.036228616,-0.05796087,0.100765795,-0.043461896,0.039197214,0.032846086,0.0058095222,-0.028895365,0.14347635,-0.02117258,0.062238343,0.0039225323,-0.008147022,-0.007286492,0.15449484,-0.01030295,0.07003387,-0.016702779,-0.0010782259,0.003974021,0.15103664,-0.005047884,0.07214752,-0.023918787,-0.003345183,0.009264426,0.14911382,0.00017611013,0.0724799,-0.011658606,-0.006242379
9,-0.07444695,-0.02235195,-0.067422494,-0.021720361,0.061516106,0.036631204,-0.053791996,0.0940547,-0.040007062,0.046775196,0.026373886,0.005978242,-0.024179365,0.13695173,-0.018228032,0.0646788,0.00074798707,-0.0069885864,-0.0029176576,0.14960206,-0.008287521,0.07045267,-0.01951438,0.0014057389,0.007747141,0.14716643,-0.0027158137,0.07204947,-0.025394192,-0.0015029045,0.013719083,0.14745472,0.00427488,0.07204191,-0.012132976,-0.0070701046
10,-0.07103766,-0.020432735,-0.06354437,-0.020307615,0.055919804,0.03909519,-0.050091125,0.09088539,-0.037103605,0.04652279,0.031075321,0.008912195,-0.020743152,0.13444985,-0.016355831,0.06009882,0.0073281713,-0.00355983,-0.00032882718,0.14861782,-0.0075049563,0.06445422,-0.013482189,0.0049144793,0.009899902,0.14735545,-0.00194236,0.065786384,-0.019343875,0.001420504,0.01664159,0.14949425,0.0067187245,0.0655608,-0.005592352,-0.00570284
