Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.0129301,0.007692465,-0.013103571,-0.01727219,0.04723613,0.016176246,-0.012366675,0.037894674,-0.011980817,0.0033265578,0.02966976,0.015894754,-0.01155976,0.04191918,-0.011249686,0.012469022,0.023564959,0.015274563,-0.010934183,0.045264762,-0.010709029,0.016017202,0.021231975,0.014646769,-0.010513982,0.04847493,-0.010391874,0.017559227,0.020653587,0.01158206,-0.010549689,0.050532054,-0.010558857,0.018197034,0.022463635,0.008422757
2,-0.011204629,0.028322402,-0.010729446,-0.027575485,0.049274147,0.013065571,-0.007445669,0.07278356,-0.0053781806,0.026850756,0.018795064,0.0111169,-0.0029997132,0.08111791,-0.0021694186,0.04581839,0.0085846335,0.008043582,-3.1795353e-06,0.08552909,-6.180443e-05,0.0523001,0.005409771,0.0063630566,0.00204135,0.08724873,0.0016542899,0.054958854,0.0064101024,0.0019309565,0.003862501,0.08867637,0.0038394507,0.05600124,0.014023267,-0.0013553493
3,-0.029309455,0.034163192,-0.027566722,-0.043634593,0.06690811,0.025767911,-0.023482589,0.100153215,-0.017983414,0.022395756,0.026592027,0.021026459,-0.01511079,0.11769202,-0.011942153,0.047001988,0.010704286,0.014797897,-0.00921015,0.1259642,-0.008553561,0.055828165,0.0039423737,0.009800492,-0.0058489908,0.12806433,-0.007084091,0.059563294,0.0030127664,0.0019972706,-0.004749349,0.12860961,-0.006232256,0.061037436,0.012210396,-9.820098e-05
4,-0.038881514,0.0343961,-0.03627679,-0.046285644,0.06495799,0.030162187,-0.031743784,0.11681833,-0.023736186,0.028829755,0.01907645,0.022904241,-0.020044828,0.13959228,-0.01542285,0.056199484,-0.00019800337,0.015121054,-0.011562111,0.14915927,-0.010576081,0.06540034,-0.0087659005,0.008831989,-0.006575096,0.15101945,-0.008329166,0.06900454,-0.010575209,-0.00087354856,-0.0049427357,0.15131883,-0.0069929156,0.07028178,-0.00051788497,-0.0029366077
5,-0.04164389,0.025976801,-0.038809545,-0.05304514,0.06458745,0.029918902,-0.03475286,0.121464126,-0.024138141,0.027882613,0.015338965,0.019422641,-0.020087423,0.15040903,-0.013488747,0.059042487,-0.008463076,0.0086889425,-0.008702194,0.16065814,-0.0076058046,0.069199815,-0.020331705,0.002198869,-0.0023657146,0.16243055,-0.005284339,0.072855935,-0.02382675,-0.0076681916,-0.0012073838,0.16442591,-0.0044234926,0.07405853,-0.013806263,-0.009421206
6,-0.046116732,0.008857546,-0.044013526,-0.04799292,0.055898573,0.04043042,-0.040143955,0.11193967,-0.027659839,0.027272884,0.014964333,0.024584716,-0.022740502,0.14925268,-0.013716934,0.05875315,-0.00944432,0.007589853,-0.0075711277,0.16071394,-0.0063403575,0.07010753,-0.024320869,-0.00037589626,0.00064274186,0.16291653,-0.0036350333,0.07445186,-0.029420558,-0.010799069,0.0017007227,0.1679969,-0.0030872347,0.07613847,-0.019220388,-0.013879162
7,-0.044119008,-0.003121822,-0.042376857,-0.049135827,0.05226216,0.036990516,-0.039081253,0.106713496,-0.02510056,0.023120115,0.016071808,0.019018067,-0.019421857,0.1483212,-0.009949498,0.054880176,-0.010105727,0.00065586064,-0.0024292204,0.16023451,-0.0031814962,0.06691894,-0.027586617,-0.005171072,0.005559628,0.16362736,-0.001780695,0.07166845,-0.03370695,-0.014452745,0.0047078975,0.17256093,-0.0028536133,0.0735486,-0.023557609,-0.017935747
8,-0.04652542,-0.018842585,-0.044992287,-0.042281955,0.0431115,0.04031525,-0.041882794,0.09781733,-0.026433408,0.021888886,0.015966328,0.018577073,-0.019689137,0.14439403,-0.009561098,0.05152292,-0.009727223,-0.0021442068,-0.00051552395,0.15689431,-0.003011931,0.063908786,-0.028705435,-0.0066358508,0.007545663,0.1616456,-0.0025299466,0.069205,-0.035386946,-0.015544877,0.0051454916,0.17400369,-0.0051776003,0.07155371,-0.025573717,-0.020215236
9,-0.045659766,-0.028777318,-0.044274744,-0.03738019,0.037089746,0.03925852,-0.041073143,0.09283656,-0.024791906,0.01939449,0.01725121,0.015418108,-0.016984904,0.14183335,-0.007475749,0.046611786,-0.0078884065,-0.0050088977,0.0029886193,0.15529138,-0.0020809714,0.058939356,-0.027552674,-0.006888961,0.0102023445,0.16166468,-0.0027363265,0.06463574,-0.03432457,-0.015189629,0.0063723386,0.1767448,-0.0063548214,0.067360625,-0.02494882,-0.020806553
10,-0.044864878,-0.033661082,-0.04347748,-0.028761145,0.031242767,0.040825963,-0.039910916,0.09074906,-0.02334187,0.019792994,0.019169899,0.015628483,-0.01464714,0.14082396,-0.0060368483,0.04395003,-0.0044983667,-0.0039702486,0.005533196,0.1548868,-0.0014795569,0.056178838,-0.024143126,-0.004122198,0.012202476,0.16203488,-0.002315671,0.06238027,-0.030677022,-0.012683737,0.008259445,0.17816378,-0.0055146525,0.06554767,-0.021566764,-0.01944263
