Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.014522239,0.033102684,-0.013753463,0.0015556854,0.03798058,0.013382036,-0.011426085,0.039338313,-0.010894157,0.010156896,0.017267622,0.011534875,-0.009111851,0.040466838,-0.008627326,0.014885293,0.011699116,0.010368941,-0.006961497,0.04074837,-0.006435601,0.017025895,0.0104284985,0.009342741,-0.004545434,0.040242657,-0.0038953659,0.017963028,0.011574674,0.008610561,-0.00091229705,0.03957859,-5.8075646e-05,0.018121962,0.016365942,0.008211456
2,-0.03339683,0.048908442,-0.0289599,0.008899153,0.06615953,0.022536151,-0.021748321,0.069746956,-0.01804168,0.031812,0.023641733,0.012542155,-0.012245391,0.073679656,-0.00964877,0.041722834,0.008889545,0.0064460444,-0.004355842,0.0740676,-0.002690211,0.046066593,0.0031966981,0.0022752986,0.0027353896,0.07208149,0.0039004812,0.04803954,0.0032386254,-5.9555983e-05,0.010668132,0.06938427,0.011758208,0.048698906,0.011034771,-0.0005704119
3,-0.046101578,0.06408217,-0.037647087,-0.00910184,0.093637325,0.021763608,-0.03041595,0.096185364,-0.023259401,0.028127674,0.03882996,0.0068881297,-0.016234625,0.101976484,-0.011905663,0.04451064,0.014255155,-0.0023698425,-0.0049100257,0.10264241,-0.0032856246,0.051943853,0.0013198002,-0.008175578,0.0036639564,0.10027754,0.003523531,0.055618156,-0.0025687693,-0.010726143,0.010461094,0.096470684,0.009840654,0.057441764,0.0069369776,-0.009820687
4,-0.050033446,0.07541095,-0.040283117,-0.019915981,0.100790024,0.023755455,-0.032767106,0.11059285,-0.02406192,0.02785715,0.043499492,0.005406115,-0.015796345,0.1174232,-0.0103229685,0.04748111,0.015561407,-0.0071032103,-0.0017831333,0.11858501,-0.00012998041,0.05658956,-0.0017819123,-0.015026502,0.008361479,0.11644541,0.0073500564,0.06151397,-0.008737155,-0.018438924,0.015124987,0.112439394,0.013434909,0.06423955,0.0013701742,-0.017355159
5,-0.04862611,0.0875708,-0.039229143,-0.029531745,0.10525374,0.027645841,-0.03123939,0.12041623,-0.022492927,0.021563368,0.05185544,0.00676513,-0.012882729,0.12793618,-0.007934631,0.041875653,0.02193996,-0.008508608,0.0024211102,0.12981406,0.0023928704,0.05242627,-0.00021130414,-0.018062357,0.012933455,0.12834841,0.009825899,0.058757156,-0.009506978,-0.022437437,0.019031,0.12475921,0.015697427,0.062329993,0.0029414445,-0.021665558
6,-0.047254324,0.09750083,-0.03879005,-0.031908847,0.099237084,0.033921912,-0.030201146,0.12664741,-0.021291116,0.018884802,0.054907747,0.009757231,-0.010292977,0.13494356,-0.0053850636,0.037975606,0.023418862,-0.008829394,0.0066953544,0.13705024,0.0057940925,0.049827788,-0.003840749,-0.0207635,0.01830768,0.13564521,0.013974117,0.057312053,-0.014618857,-0.02705027,0.024549104,0.13254602,0.02001098,0.061324403,-0.00049111684,-0.02698606
7,-0.044990648,0.100605845,-0.03759625,-0.037303437,0.09616233,0.038783696,-0.028188204,0.12815861,-0.01924408,0.01142624,0.05925099,0.010865185,-0.0069353213,0.13715696,-0.0028371,0.029434076,0.023656158,-0.010375715,0.010907089,0.1398204,0.0077488497,0.042549156,-0.009394607,-0.023401735,0.022203837,0.14007531,0.015149694,0.050962426,-0.020007355,-0.030573169,0.026784454,0.13935545,0.020003468,0.055360023,-0.0018116229,-0.03037449
8,-0.039844066,0.10553275,-0.033066574,-0.033626847,0.09052492,0.03887604,-0.023115931,0.12644503,-0.013766112,0.015201325,0.0630214,0.009106693,-0.0006467233,0.13586764,0.003663432,0.031846005,0.028077243,-0.013599763,0.018211327,0.13946931,0.014639874,0.04604659,-0.005845792,-0.026745688,0.029798198,0.14057994,0.022580015,0.055136345,-0.01434921,-0.035112016,0.034540948,0.14019385,0.027588999,0.059839822,0.0018833565,-0.03568973
9,-0.042059027,0.10340331,-0.035289098,-0.03904558,0.082615644,0.044501618,-0.024852496,0.12791085,-0.01509938,0.012252592,0.05902236,0.012457973,-0.0011315704,0.13731834,0.0028363946,0.028172437,0.021180673,-0.011625143,0.018397713,0.14104846,0.013535869,0.042990647,-0.015358364,-0.025148168,0.029949507,0.14319241,0.021293312,0.05238075,-0.022048049,-0.034733266,0.034093305,0.14461909,0.025797455,0.057210762,-0.003736203,-0.035962053
10,-0.037634697,0.10610152,-0.030379053,-0.04296242,0.08080801,0.041152816,-0.019566597,0.1243849,-0.010054874,0.011803721,0.05970178,0.009129273,0.0043560523,0.1329949,0.007290432,0.0274613,0.021298645,-0.014080825,0.023308389,0.13839607,0.0166555,0.042880498,-0.015141299,-0.026177634,0.033520002,0.14266235,0.0234088,0.052623488,-0.019248972,-0.03650369,0.03630225,0.1458226,0.026756473,0.05769141,-0.0008601566,-0.037669946
11,-0.03885261,0.10494446,-0.030597365,-0.0463528,0.07745836,0.043427333,-0.019534368,0.12599948,-0.009776144,0.013264189,0.057359647,0.01057951,0.0049868617,0.13365836,0.007420659,0.029020535,0.018276453,-0.011969459,0.023750687,0.1397654,0.01638099,0.04503984,-0.017574532,-0.023253672,0.033466358,0.14453867,0.023316583,0.055134982,-0.019459577,-0.035282362,0.03633908,0.14765337,0.026652463,0.06058485,-0.0029872386,-0.037699185
12,-0.037127562,0.10566501,-0.027869392,-0.053969413,0.07809551,0.042590905,-0.016316177,0.1256439,-0.0069161127,0.01063494,0.057088744,0.009803102,0.00824696,0.1319518,0.0090077305,0.026781406,0.016259467,-0.010977302,0.025796682,0.13973637,0.016170023,0.04346735,-0.019086752,-0.020395396,0.033814143,0.14627765,0.022226151,0.053913523,-0.018243993,-0.03383679,0.035616826,0.15023005,0.024781883,0.059700314,-0.0019691742,-0.03689399
13,-0.037689533,0.10389643,-0.027575117,-0.05834821,0.076037996,0.043728504,-0.01562859,0.12626952,-0.006304831,0.010732675,0.05455402,0.010571848,0.009216514,0.13186647,0.009034167,0.026912881,0.012389319,-0.009375579,0.026147097,0.14070779,0.015099981,0.043838255,-0.023128653,-0.017803831,0.03305765,0.14861268,0.020490501,0.054371495,-0.020752117,-0.032392703,0.034083437,0.1532858,0.022462675,0.06032547,-0.0058730664,-0.03619009
14,-0.036997974,0.10001598,-0.026324308,-0.05839048,0.07873193,0.0433111,-0.013574254,0.12422105,-0.0041074497,0.012558647,0.056818273,0.009199483,0.011885297,0.12996086,0.010974149,0.028651161,0.012874825,-0.010491199,0.028439159,0.14017089,0.015722156,0.045718946,-0.023767391,-0.017616881,0.033835776,0.15029308,0.019810498,0.05627768,-0.020423396,-0.032628562,0.033199564,0.15623218,0.02053877,0.062374976,-0.007823387,-0.036619827
15,-0.036458265,0.09751623,-0.025290938,-0.060896702,0.07907853,0.04319745,-0.011888412,0.12283988,-0.002506802,0.012019852,0.05717714,0.008459757,0.01393942,0.12852736,0.012109614,0.028062044,0.011289176,-0.010942062,0.029984728,0.13992637,0.015557418,0.045293793,-0.026328867,-0.017207615,0.034014296,0.15203668,0.018382082,0.055798173,-0.02189906,-0.032731123,0.03170858,0.15952279,0.017805638,0.061938692,-0.010423655,-0.036602948
16,-0.03401708,0.09799759,-0.022338144,-0.06250315,0.080787286,0.041121826,-0.008373368,0.12078577,0.0007700573,0.012856249,0.059345845,0.0063349535,0.0175466,0.12643406,0.014769286,0.028797027,0.011798914,-0.012463235,0.032847177,0.13914207,0.016824836,0.046210665,-0.0267825,-0.017666291,0.035282407,0.15312058,0.018329596,0.05665761,-0.021070985,-0.03362463,0.03134237,0.1617984,0.016509615,0.06282389,-0.010911366,-0.03729827
17,-0.03759623,0.09409671,-0.02533464,-0.063067384,0.07552191,0.045948815,-0.011034177,0.12391738,-0.0015706394,0.014199205,0.056079224,0.009924333,0.015634984,0.12916093,0.012846476,0.029913696,0.00638588,-0.009536517,0.031237124,0.14178376,0.015029541,0.047664713,-0.03319902,-0.015385738,0.03358996,0.15641567,0.016574383,0.058068153,-0.02619235,-0.0330248,0.029380275,0.1655233,0.014368364,0.06431469,-0.018152153,-0.03755167
18,-0.03401114,0.09838803,-0.021393472,-0.06752038,0.07643739,0.04362655,-0.0065109744,0.12221009,0.0022171251,0.010664916,0.059690293,0.008066029,0.019883433,0.1267602,0.015626173,0.02640586,0.007732306,-0.010723803,0.034531184,0.1405434,0.016337916,0.04475901,-0.032763347,-0.016118968,0.035436805,0.15699114,0.01672419,0.05523387,-0.023865806,-0.034825087,0.029414047,0.16798382,0.012984341,0.06156949,-0.015736865,-0.03832142
19,-0.032804154,0.10059582,-0.019659849,-0.064936295,0.07813894,0.04339979,-0.00454416,0.12254067,0.004081145,0.015280558,0.06393423,0.007893433,0.021855956,0.12676263,0.017468391,0.030801507,0.010894604,-0.010607856,0.03614161,0.14082573,0.018013544,0.0495966,-0.03055206,-0.015872933,0.03629345,0.15771416,0.018305918,0.060237516,-0.020260334,-0.03600241,0.030126907,0.16830625,0.014326643,0.06686024,-0.014597593,-0.03991274
20,-0.035379045,0.09765974,-0.021852678,-0.06995944,0.072019726,0.04681907,-0.0062300926,0.12426763,0.0021283887,0.0110289855,0.059224263,0.01063987,0.020476207,0.12806773,0.015351007,0.026504181,0.0036087376,-0.008531495,0.034663383,0.14238083,0.015405443,0.04550704,-0.03873104,-0.015022605,0.03441376,0.16078582,0.015053667,0.05595518,-0.026905337,-0.036901172,0.026701778,0.17363743,0.009464804,0.062523805,-0.02128418,-0.04017504
21,-0.033414904,0.09809287,-0.019608002,-0.068703175,0.07346478,0.045713108,-0.0034679247,0.121961355,0.0049205488,0.01341846,0.062224153,0.0088700345,0.023584329,0.1258479,0.018289011,0.02880682,0.005364147,-0.010642343,0.037586983,0.14080882,0.017914187,0.048202433,-0.03743921,-0.016973468,0.03628823,0.1605609,0.016988158,0.058778603,-0.023483966,-0.039761007,0.027399316,0.17414376,0.010315139,0.06558249,-0.01820127,-0.04217643
22,-0.03281788,0.09791108,-0.018668802,-0.070308685,0.07520211,0.04639946,-0.0018213312,0.12151229,0.0063704,0.012691855,0.06496675,0.008971613,0.025475428,0.12514511,0.019554026,0.028213648,0.0064479336,-0.010699567,0.039109785,0.1409105,0.018561035,0.048090443,-0.036845446,-0.017106293,0.036797345,0.16212045,0.017132483,0.058820214,-0.0209798,-0.041388635,0.026682127,0.17640394,0.009361732,0.06590285,-0.015703656,-0.042975035
23,-0.030822404,0.10140449,-0.016072668,-0.07360051,0.07705542,0.045370057,0.0012345278,0.12187811,0.008928389,0.011601844,0.0677487,0.0082367435,0.028310675,0.12470622,0.021386914,0.0273959,0.00790789,-0.010692868,0.041102517,0.1413587,0.019538684,0.047813885,-0.03556625,-0.016830677,0.037669964,0.16358715,0.017588077,0.058630574,-0.01806883,-0.042453177,0.02663113,0.17815875,0.00904318,0.06591577,-0.013050095,-0.04318206
24,-0.034373336,0.09845623,-0.019117627,-0.07673173,0.07389312,0.050453283,-0.0013950332,0.12603267,0.0062073693,0.010259907,0.06550639,0.012768622,0.025980432,0.12805536,0.018654611,0.026113974,0.0041722674,-0.006287821,0.03865332,0.14475901,0.016892595,0.046925817,-0.03963703,-0.013375906,0.03513215,0.1674669,0.015247165,0.057788927,-0.020751148,-0.04130764,0.024020968,0.1820771,0.006468675,0.06534201,-0.01618985,-0.042553037
25,-0.029968835,0.101898365,-0.01412343,-0.072594635,0.0796027,0.046419755,0.0044333884,0.122752786,0.011667435,0.012590299,0.073658004,0.008362718,0.031940483,0.124313116,0.023919087,0.028397625,0.0110687325,-0.0103531955,0.04408329,0.14206696,0.021615947,0.049705375,-0.03322592,-0.017451547,0.03933932,0.16623528,0.01939591,0.060748022,-0.012742672,-0.047037803,0.026875107,0.18208149,0.009086724,0.06865992,-0.008395692,-0.045623913
26,-0.033099886,0.0983943,-0.016953688,-0.07480725,0.07332719,0.05075589,0.002148178,0.12471137,0.009126351,0.0106008975,0.06939067,0.0117839575,0.030009951,0.12550467,0.021711463,0.02598129,0.005458688,-0.007973433,0.042289548,0.14305858,0.019703688,0.04740651,-0.039061453,-0.017321637,0.037539914,0.16834302,0.017475495,0.058310866,-0.016376475,-0.04938196,0.02390396,0.18658756,0.005464522,0.06639655,-0.011078868,-0.045765545
27,-0.031615913,0.101500526,-0.014925976,-0.07569251,0.07321083,0.049171947,0.0044980943,0.12360971,0.010987097,0.011865608,0.070540585,0.010374328,0.032169886,0.12368192,0.023491463,0.027141735,0.0065404624,-0.009374,0.04395426,0.14173128,0.021297578,0.048726104,-0.037789587,-0.01946592,0.038295414,0.168136,0.018599277,0.0596296,-0.013214158,-0.052319005,0.023473606,0.18782215,0.0053725657,0.06795661,-0.006541306,-0.046030138
