Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.009576436,0.042662676,-0.007654206,-0.010031917,0.045961935,0.010178146,-0.0103237005,0.044692818,-0.008863317,-0.0075254077,0.045049034,0.008065231,-0.01139811,0.045537278,-0.0102739,-0.0064760023,0.044120334,0.0067682243,-0.012598885,0.046334833,-0.011916005,-0.006156382,0.043302357,0.0058285324,-0.014991725,0.047292434,-0.015005718,-0.0058934265,0.042710733,0.0037163396,-0.025577677,0.048254054,-0.02673006,-0.005633322,0.04430799,-0.0004818756
2,-0.017129494,0.066615865,-0.0116951475,0.006154084,0.092492856,0.01769996,-0.012356654,0.07054132,-0.008692287,0.025951253,0.085731775,0.011054528,-0.008409323,0.07127757,-0.005463651,0.030647218,0.0801577,0.006760969,-0.0033640168,0.07175868,-0.00075457105,0.032293443,0.07633368,0.001163518,0.002367197,0.07326746,0.0045977747,0.033216804,0.074526094,-0.0061865547,0.0010428587,0.077556215,0.0016207681,0.033849657,0.083060995,-0.015800126
3,-0.026987787,0.08389369,-0.019275298,-0.007027915,0.14152941,0.018426094,-0.019766362,0.09436647,-0.015146611,0.030936975,0.1287053,0.011698276,-0.014551541,0.095517375,-0.011572553,0.040354673,0.119173884,0.008837307,-0.008563805,0.09482799,-0.006175902,0.044777323,0.113715544,0.0035550732,-0.0014767235,0.09602548,0.00091788126,0.048105326,0.11241631,-0.0045351116,-0.00015774462,0.103374295,0.00075933966,0.05112257,0.12559742,-0.013554594
4,-0.02192658,0.09758929,-0.014076418,-0.01685639,0.18848838,0.011756018,-0.014926799,0.110723145,-0.0111298505,0.030298682,0.17019443,0.004880051,-0.011106436,0.11077794,-0.01005943,0.041364796,0.15763979,0.0036544267,-0.0074083023,0.10803797,-0.007128203,0.048606467,0.15212102,0.00073065853,-0.002296941,0.10894318,-0.0009862559,0.05506583,0.15362036,-0.005552085,-0.0010104919,0.12032761,-0.0004259171,0.06059673,0.17071787,-0.012399913
5,-0.014958063,0.11401798,-0.008814421,-0.016626488,0.22592905,0.0025287322,-0.009389949,0.12497613,-0.008141867,0.03133123,0.20580918,-0.0014659268,-0.008148028,0.12282151,-0.010373851,0.040277373,0.19230773,0.0007413768,-0.00776483,0.11792718,-0.010197641,0.04932744,0.1877061,0.002417765,-0.0049585635,0.11823656,-0.0048328363,0.058100756,0.19175968,-0.004748293,-0.0035363827,0.13264292,-0.0033746832,0.06522777,0.21137874,-0.014242783
6,-0.008444923,0.12847099,-0.0056371144,0.0015380983,0.2476339,0.0037491894,-0.00501952,0.13353874,-0.007206431,0.038831946,0.22925808,0.0032405977,-0.0063918666,0.12824586,-0.0118672615,0.042350337,0.21593647,0.0069099395,-0.008668181,0.121538974,-0.01307032,0.0519432,0.21189521,0.008677878,-0.006950987,0.12213547,-0.0073213167,0.06140252,0.21717747,-0.0032327718,-0.004634129,0.1393753,-0.004520575,0.06900065,0.23808044,-0.016360754
7,-0.000102788355,0.13925052,-0.0004676118,0.027197726,0.25295863,-0.0013335998,0.0014023265,0.13933787,-0.003930775,0.04751266,0.23660839,0.001435823,-0.0024090256,0.13030478,-0.010931274,0.043938063,0.22400732,0.008810011,-0.0076131457,0.12070645,-0.013627709,0.054101355,0.220131,0.010517267,-0.0073050824,0.12130631,-0.0079212785,0.063805684,0.22607945,-0.006497601,-0.0047695516,0.14118049,-0.00447806,0.07151282,0.24843153,-0.026202777
8,0.0036587906,0.1470093,0.00076599634,0.056693353,0.25348604,-0.0061172824,0.0035113632,0.14439705,-0.0036772182,0.051878516,0.2402045,-0.00037948007,-0.0024834117,0.13274568,-0.012795386,0.039599378,0.22917151,0.01186011,-0.010761077,0.12128402,-0.017672297,0.0500412,0.224833,0.014522355,-0.0126441065,0.122500256,-0.013732772,0.059874896,0.22903277,-0.0032384824,-0.011673382,0.14445336,-0.012049919,0.06794677,0.24879847,-0.025330672
9,0.0065892832,0.1528097,0.0011247359,0.083590366,0.24970537,-0.01211465,0.0045125214,0.14837988,-0.004298736,0.054162145,0.23960361,-0.002802751,-0.0036952777,0.1335165,-0.015365417,0.034041926,0.2308062,0.015175877,-0.0148472525,0.12037566,-0.022224696,0.04490751,0.22603267,0.019709881,-0.018751103,0.1226623,-0.019945659,0.054801602,0.22822082,0.0014799285,-0.019298272,0.14621542,-0.020172082,0.06314186,0.244531,-0.021810506
10,0.010626099,0.156759,0.0018407155,0.11312034,0.24025191,-0.015452464,0.006875351,0.15081805,-0.004196096,0.061263032,0.2319557,-0.0035511968,-0.002955446,0.13190055,-0.016237285,0.033203613,0.22505781,0.018521935,-0.015969617,0.11636466,-0.023802657,0.043902118,0.2198614,0.023082528,-0.020863598,0.119483046,-0.02155311,0.053850852,0.22114457,0.0008600425,-0.021560147,0.14489794,-0.021863243,0.06200123,0.23846155,-0.027568914
