Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.010037617,0.043091003,-0.008665865,-0.024673298,0.044211473,0.012248166,-0.00922904,0.044056427,-0.00822714,-0.02134706,0.04337007,0.012410027,-0.0089629125,0.044307627,-0.008180497,-0.01639466,0.04267963,0.012406973,-0.008847417,0.04458466,-0.008325293,-0.012995666,0.042270426,0.012202758,-0.009317328,0.045010094,-0.009174241,-0.010494914,0.042041086,0.009697494,-0.013539108,0.045648362,-0.014369045,-0.008463797,0.037490204,0.004167584
2,-0.008512416,0.06803173,-0.0048382403,-0.01302638,0.084964044,0.019013701,-0.0020253852,0.0721796,0.00041432772,0.005162143,0.07443164,0.014704494,0.0024347645,0.073283024,0.0042819097,0.014002081,0.066119134,0.012448477,0.0064160405,0.073244445,0.0077694906,0.01874646,0.060669895,0.010919615,0.009870574,0.07278012,0.010774104,0.022020884,0.058374338,0.004592009,0.010089598,0.07461816,0.010006398,0.024715442,0.06102334,-0.007685179
3,-0.013281276,0.077933766,-0.0058666044,-0.002656343,0.13429497,0.019973822,-0.0008537341,0.09256059,0.0042958986,0.021863023,0.11873838,0.009184472,0.0078404695,0.097493246,0.010907885,0.031688813,0.10446554,0.005348488,0.01436283,0.09799835,0.015645646,0.037321452,0.094136015,0.0043196958,0.01891176,0.096754,0.018995184,0.041746605,0.089264795,-0.0013386682,0.019524863,0.10016104,0.018726021,0.04562117,0.09598451,-0.010996791
4,-0.017513977,0.08463384,-0.008388326,0.004456334,0.18438438,0.0163859,-0.0028915762,0.11124849,0.0030186728,0.023915587,0.16493991,0.0051770126,0.006332481,0.11981755,0.008405829,0.032296393,0.14683081,0.003092323,0.011369416,0.12067967,0.010614771,0.0391739,0.13390876,0.0044913054,0.01339203,0.1187383,0.011377059,0.045263126,0.12817843,0.0021175845,0.011762964,0.1236949,0.009633721,0.05035438,0.1378298,-0.0033218744
5,-0.0063708676,0.09762084,0.0011407505,0.020845607,0.2220522,0.014111444,0.0077054696,0.12353136,0.010848219,0.03617956,0.2015136,0.005212183,0.015069114,0.13176683,0.013584449,0.039790485,0.18233165,0.0055561364,0.017252738,0.1319515,0.013234955,0.046261776,0.16881303,0.009135995,0.016829504,0.12942551,0.012868178,0.052996647,0.16326386,0.006119179,0.01452132,0.1363541,0.01169881,0.058368992,0.17490718,-2.7136412e-06
6,0.004946962,0.112307444,0.009873217,0.043807052,0.2332451,0.006965201,0.017605534,0.13392736,0.01707157,0.051215127,0.21372919,0.0022328943,0.022567939,0.13960062,0.016751925,0.045785226,0.19581734,0.009551277,0.0210566,0.13732022,0.01376005,0.051005,0.18371946,0.015283441,0.017841835,0.1337404,0.012304633,0.057488803,0.17890795,0.009231975,0.014472593,0.142693,0.0110420175,0.06240618,0.19197354,-1.1444907e-05
7,0.0131844245,0.1254964,0.015144135,0.07227035,0.23267986,0.00267136,0.024435403,0.14270264,0.020349557,0.066686906,0.21469137,0.0007991933,0.027297253,0.1451537,0.017860284,0.05039908,0.19889614,0.013619885,0.022685839,0.14016438,0.012794793,0.053552262,0.1884474,0.020529812,0.0169622,0.1355686,0.010171299,0.059403017,0.18421122,0.011811365,0.012109704,0.14609917,0.007990374,0.06360001,0.19827579,0.00087478536
8,0.017766064,0.13506773,0.016853468,0.10421163,0.2280409,0.0023243907,0.028037092,0.149354,0.021136276,0.081883825,0.21133777,0.0008060818,0.029573625,0.14889425,0.017773146,0.053978074,0.1975168,0.015218537,0.023003327,0.14234737,0.011341776,0.054121926,0.18822648,0.022532886,0.015180587,0.13701372,0.0072395876,0.059206493,0.18393958,0.012897009,0.008240682,0.14837417,0.0031607691,0.06263392,0.19854422,0.0033398182
9,0.019980848,0.14055139,0.016634665,0.1332941,0.22434801,0.0027280613,0.02943159,0.15373093,0.020573484,0.09330082,0.20906688,0.0015254412,0.029993923,0.15076233,0.01716678,0.05513423,0.19696863,0.014386308,0.022370515,0.14440912,0.009827519,0.05209435,0.1877722,0.02127518,0.012744957,0.13902329,0.003717878,0.05665129,0.18234585,0.012659895,0.0030277232,0.15059225,-0.003367504,0.05946167,0.19697522,0.008266471
10,0.023788448,0.14294127,0.01755353,0.15520968,0.21849413,0.0022818528,0.03185426,0.1552532,0.020533878,0.1012405,0.20561466,0.002937934,0.030866751,0.14914608,0.016995674,0.055988863,0.19543836,0.014549657,0.02244429,0.14316691,0.0094030555,0.050523657,0.18579666,0.020692129,0.011863676,0.13830283,0.0023085473,0.054753903,0.17847762,0.011555583,0.00046070456,0.14996529,-0.0067611462,0.057055254,0.19252323,0.008884687
