Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.008901341,0.040149227,-0.007453836,-0.021768041,0.039730567,0.006868906,-0.009575145,0.041810673,-0.008558479,-0.018292747,0.038237736,0.004618805,-0.010724791,0.041536167,-0.009913263,-0.01618382,0.03770022,0.0038944737,-0.012379612,0.041306958,-0.011790428,-0.0151234325,0.03756984,0.0036378566,-0.018860862,0.041443475,-0.019307073,-0.0145084895,0.03865926,0.0035476536,-0.02522792,0.043583956,-0.024996197,-0.0138620045,0.043837443,0.0013432854
2,-0.021540357,0.056674547,-0.018630985,0.00592089,0.0674861,0.014233704,-0.015670381,0.05860094,-0.014445604,0.016256554,0.059140313,0.008181211,-0.011065372,0.05634316,-0.0100910645,0.0204686,0.056712475,0.0050388984,-0.0058432166,0.05502297,-0.0045674094,0.022518847,0.05650401,0.0015700655,-0.0039030253,0.055984177,-0.0030465727,0.02379382,0.062063586,-0.001079642,-0.0016529909,0.06335649,-0.00012851949,0.024974175,0.08334905,-0.007725522
3,-0.036372386,0.07316356,-0.030434938,0.012048439,0.104005314,0.012690156,-0.026037935,0.07942448,-0.023345552,0.03336314,0.087795205,0.004803991,-0.01818443,0.076084405,-0.01651983,0.041570958,0.082064256,-0.0002121902,-0.009766495,0.07318787,-0.007884713,0.04596554,0.08093231,-0.00396794,-0.0037745894,0.0735028,-0.0018829063,0.04908575,0.08902868,-0.0042196456,0.0038992332,0.08427687,0.0066935373,0.051964857,0.11915916,-0.008133655
4,-0.05120818,0.086660124,-0.04352836,0.0030373032,0.14278804,0.012035366,-0.03937735,0.09801548,-0.036049336,0.03583124,0.12008762,0.0031882916,-0.03076582,0.093868926,-0.028895654,0.04885318,0.11184646,-0.0026753503,-0.021418087,0.0892006,-0.019120986,0.0567764,0.1102405,-0.005030022,-0.013429323,0.08822018,-0.010585281,0.06291975,0.11988194,-0.0013329866,-0.0019973933,0.101871915,0.0019597593,0.06839541,0.15429121,-0.0005727319
5,-0.050797544,0.09744875,-0.043983385,-0.005364471,0.17556858,0.005394703,-0.039395463,0.10594546,-0.037562683,0.03974568,0.14713868,-0.00362831,-0.031610493,0.09905288,-0.03071889,0.057911992,0.1376825,-0.006714698,-0.021944273,0.09260304,-0.019603157,0.069870085,0.13666178,-0.006717873,-0.01166895,0.09084359,-0.007788481,0.07939374,0.14787365,-0.001376092,0.004365983,0.108029336,0.009744169,0.08731721,0.18461466,-0.0009894411
6,-0.04479838,0.10617351,-0.04072352,-0.011695014,0.2098587,0.0022671646,-0.035345044,0.10813622,-0.0363608,0.041133508,0.17800213,-0.005929739,-0.029768175,0.099003844,-0.030681746,0.06383538,0.16763753,-0.006106359,-0.020705072,0.090983115,-0.01880677,0.08020914,0.16679113,-0.0039750445,-0.008649347,0.08831649,-0.0040039457,0.09338214,0.17846082,0.00080132554,0.011952735,0.10898732,0.01866458,0.10339566,0.2152059,-0.0013578539
7,-0.03653568,0.11706968,-0.0356722,-0.014443768,0.23710598,0.0035458202,-0.03012627,0.10926573,-0.034120463,0.039866846,0.20397215,-0.00339266,-0.027761247,0.09744487,-0.030480448,0.06491129,0.19322015,-0.0009478724,-0.02050992,0.0881798,-0.019183125,0.08474235,0.19255626,0.0027043892,-0.0082752975,0.084982745,-0.003133034,0.101028174,0.20452012,0.006214415,0.014996386,0.10904505,0.022706011,0.112715624,0.24111359,0.0012977242
8,-0.028500149,0.12046827,-0.02998267,-0.01771183,0.25658125,-0.0035393336,-0.024866285,0.10854069,-0.030978864,0.03571548,0.22152925,-0.005654941,-0.02551643,0.09575896,-0.029487971,0.062382832,0.2096065,0.0014756493,-0.020397311,0.0850773,-0.019270124,0.08581221,0.20854019,0.0068973224,-0.008557687,0.08071724,-0.0026749484,0.10513428,0.22055988,0.008359081,0.016768754,0.10697916,0.025726842,0.118238956,0.25758535,-0.00333665
9,-0.022970654,0.11914488,-0.026357563,-0.009715645,0.2689101,-0.010594877,-0.021445882,0.10458965,-0.029178673,0.03452347,0.23272894,-0.008521521,-0.024759103,0.09177541,-0.029753521,0.05945576,0.21990378,0.0032279147,-0.022073302,0.08035168,-0.02106112,0.08499827,0.2184876,0.01062866,-0.011278472,0.07588279,-0.004722523,0.106407866,0.2305005,0.011487346,0.015275785,0.10457548,0.025371568,0.12052909,0.26776072,-0.005126014
10,-0.019738758,0.11707981,-0.024729112,0.0059753302,0.2757841,-0.016845733,-0.019529691,0.099767484,-0.028695347,0.03581283,0.23855613,-0.011297948,-0.025084056,0.08697898,-0.031033235,0.057173777,0.22495766,0.0041852985,-0.024728756,0.074710906,-0.023903653,0.083751194,0.22306003,0.013108942,-0.015202918,0.070398115,-0.008136862,0.10655106,0.23516339,0.01388175,0.012164204,0.101815425,0.023267133,0.12133378,0.27308777,-0.005257625
11,-0.01971512,0.11732233,-0.026830342,0.028974473,0.278526,-0.017691988,-0.02046936,0.09478804,-0.031584263,0.043430045,0.2398029,-0.009915638,-0.02759742,0.080704,-0.034988105,0.059868306,0.22509684,0.00829587,-0.028763043,0.06709535,-0.028417509,0.08594515,0.22277647,0.017722595,-0.019630754,0.06297777,-0.011989916,0.1090406,0.23533821,0.016363932,0.009669639,0.09725188,0.022135962,0.12358486,0.27426377,-0.00921269
12,-0.018965837,0.11407542,-0.02751701,0.04943487,0.27996746,-0.02297055,-0.020275217,0.08859429,-0.03282684,0.04939864,0.23877546,-0.012771278,-0.028783455,0.07415571,-0.037247688,0.061457984,0.22273767,0.00797554,-0.031471446,0.05928861,-0.031438235,0.08733558,0.21965627,0.018243717,-0.02294291,0.055188876,-0.014721124,0.11103074,0.23268013,0.015764482,0.008111327,0.09231208,0.021901326,0.12542999,0.27326304,-0.015181553
13,-0.02004193,0.112348735,-0.02943663,0.064959385,0.28319198,-0.027172564,-0.02209498,0.083665326,-0.035540327,0.052802198,0.23963511,-0.014459366,-0.03200651,0.06848751,-0.041110944,0.06139735,0.22288603,0.008535546,-0.036230415,0.053389803,-0.03630791,0.086847514,0.21931824,0.020482713,-0.028511021,0.0502935,-0.01973021,0.110891156,0.2323964,0.01896625,0.0039359666,0.08940367,0.018895106,0.12510632,0.27291572,-0.014198923
14,-0.020649923,0.111874625,-0.030721407,0.075845085,0.28553334,-0.030951671,-0.023581892,0.0803139,-0.037730064,0.054839075,0.23926702,-0.015650168,-0.034723528,0.06403667,-0.044319633,0.06136949,0.22153218,0.008998777,-0.040192228,0.048143167,-0.040325806,0.086747386,0.21740802,0.022274489,-0.03307111,0.045531288,-0.023722975,0.11124085,0.23090218,0.021517402,0.0009717784,0.08634081,0.017172262,0.1251397,0.27244258,-0.014674542
15,-0.020877805,0.11419672,-0.03150159,0.08133808,0.28737995,-0.032236442,-0.024641946,0.07916841,-0.03932018,0.056701012,0.23811725,-0.0155699635,-0.036431164,0.061252728,-0.04636826,0.06288131,0.21883768,0.009427769,-0.04232663,0.044041004,-0.042425778,0.088532746,0.21394882,0.022806399,-0.035047743,0.041146662,-0.02511452,0.11344874,0.22828136,0.021431224,0.0011385792,0.08324824,0.018641211,0.12685378,0.27246183,-0.020413294
16,-0.022133252,0.117674366,-0.032791868,0.0765635,0.29313767,-0.030473322,-0.027477609,0.07728637,-0.04220242,0.055836014,0.2412653,-0.012947983,-0.03988112,0.057475027,-0.04983017,0.064089775,0.22044301,0.01202173,-0.045878068,0.040531915,-0.04573267,0.09021499,0.21500248,0.025547018,-0.037980653,0.038855173,-0.027357135,0.115197435,0.23010477,0.023791913,0.0009811937,0.08207586,0.019815858,0.12789729,0.27579924,-0.024706932
17,-0.022349564,0.116025515,-0.032419723,0.06838992,0.3011895,-0.033044316,-0.029217204,0.07264997,-0.04358685,0.05273606,0.24614483,-0.014414046,-0.04230316,0.052736837,-0.051952273,0.06351264,0.22374448,0.010996736,-0.048573446,0.03746274,-0.04802584,0.0904812,0.21735051,0.025845248,-0.040246475,0.03759275,-0.028971897,0.115855984,0.2322121,0.025093691,0.0015031915,0.08104854,0.021390587,0.12812787,0.27720943,-0.030071808
18,-0.024591327,0.11569423,-0.033896025,0.061158914,0.31184754,-0.03476061,-0.03283147,0.06813404,-0.046656385,0.050487876,0.25341234,-0.015835477,-0.046320204,0.048445903,-0.05550209,0.06331324,0.22977127,0.009894888,-0.052640416,0.036441866,-0.051603887,0.09060868,0.22263624,0.026719932,-0.043763407,0.03963866,-0.031878658,0.11590456,0.23683777,0.028058007,0.0008072838,0.08244717,0.021462109,0.12759887,0.27928743,-0.031996414
19,-0.026239432,0.11599997,-0.035065588,0.054113578,0.32090104,-0.03579026,-0.035632256,0.06564216,-0.048976462,0.04974953,0.25877416,-0.017407844,-0.048949476,0.045633845,-0.057612803,0.06531234,0.23340505,0.00762202,-0.05456241,0.036388546,-0.052930094,0.09318995,0.22549756,0.025344167,-0.044401288,0.042110167,-0.03184527,0.11833584,0.23996109,0.028101534,0.0034696115,0.084418416,0.02485406,0.1292807,0.28287905,-0.037150994
