Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.076800436,0.08023098,0.076512374,0.073827304,-0.066894695,-0.072237924,0.0751359,0.08047888,0.074752554,0.074634895,-0.067045115,-0.07129435,0.07392132,0.08013588,0.07346981,0.07511181,-0.067152426,-0.06972933,0.07255959,0.08008684,0.072378464,0.07538005,-0.06722516,-0.06743256,0.072013415,0.08033216,0.07201478,0.075610474,-0.0672672,-0.064306416,0.071637586,0.080343924,0.071638905,0.075812906,0.0007908538,0.0007908538
2,0.09245515,0.1559495,0.088011466,0.07994724,-0.03194676,-0.05762013,0.079633325,0.12602703,0.07424991,0.07306293,-0.032511428,-0.054607425,0.068073064,0.104307614,0.06453853,0.067940705,-0.032949094,-0.049845424,0.060988184,0.10592475,0.058539454,0.06447267,-0.03321271,-0.04342786,0.0571657,0.12637031,0.056929454,0.06263323,-0.033357132,-0.026221447,0.056466583,0.15262276,0.056468196,0.062385567,0.0007908538,0.0007908538
3,0.107623115,0.20897822,0.09493071,0.07546793,-0.0022617094,-0.052456345,0.081951454,0.15934625,0.07106998,0.063768625,-0.0028337222,-0.03942762,0.061977368,0.12050881,0.056422897,0.05512471,-0.0033792413,-0.026449531,0.05205473,0.12300333,0.04943735,0.049407512,-0.0037728366,-0.015697433,0.047762558,0.15878844,0.051227264,0.046412546,-0.0040517338,0.008231838,0.05083291,0.20252754,0.05531699,0.046356786,0.0007908538,0.0007908538
4,0.13588485,0.23968585,0.11467982,0.077191025,0.0032442133,-0.07131622,0.09909814,0.1895298,0.08414594,0.06589769,0.0031390204,-0.045938227,0.07354042,0.14312744,0.06754752,0.056833666,0.0026668897,-0.023325404,0.062776215,0.14500087,0.061808005,0.05086308,0.0021096743,-0.007200576,0.0600238,0.18568815,0.06899347,0.04834563,0.001574816,0.021473307,0.06864532,0.23104495,0.07983946,0.04998337,0.0007908538,0.0007908538
5,0.13318829,0.25672376,0.11213403,0.07699751,0.016848955,-0.056958463,0.09610884,0.19442333,0.08038373,0.062358577,0.01649817,-0.033761956,0.069800906,0.1431971,0.062775366,0.05156475,0.016191578,-0.011408781,0.058448117,0.14602657,0.056271553,0.044482093,0.016111035,0.0050162077,0.054760445,0.19219081,0.062227894,0.040942524,0.01621236,0.035769377,0.062007487,0.24604689,0.069052845,0.04152165,0.0007908538,0.0007908538
6,0.13737938,0.2630039,0.115182206,0.079055496,0.015543615,-0.06643249,0.09844425,0.19984859,0.0821953,0.06459217,0.015578265,-0.038314562,0.071034394,0.14681733,0.06391576,0.05378181,0.015330661,-0.013582241,0.05942163,0.14945978,0.05741522,0.04680227,0.015145435,0.004474116,0.05587716,0.19681399,0.064091116,0.043711405,0.015135653,0.03669271,0.06370963,0.25188765,0.071305506,0.045284458,0.0007908538,0.0007908538
7,0.1350894,0.2654821,0.113754794,0.08069599,0.0154072475,-0.069514036,0.09681827,0.1997641,0.08078791,0.06571235,0.015631458,-0.040025886,0.06943169,0.14588098,0.062167708,0.054703023,0.015429232,-0.014537868,0.057672407,0.1486806,0.05534598,0.047702014,0.015231308,0.0042565386,0.05382928,0.19712105,0.06147885,0.044765938,0.015214708,0.037322126,0.060981292,0.25441545,0.06715053,0.046729185,0.0007908538,0.0007908538
8,0.13173695,0.26555142,0.11178269,0.08245129,0.014115532,-0.07290765,0.09475197,0.19831367,0.07923603,0.067169905,0.01455355,-0.04252158,0.06770586,0.14417405,0.06044033,0.056089815,0.014393259,-0.01649369,0.055907376,0.14708927,0.053340416,0.049155526,0.014161023,0.0029175584,0.05182102,0.19609427,0.05889727,0.04645174,0.014116797,0.036620855,0.058268867,0.25500327,0.063116536,0.04887661,0.0007908538,0.0007908538
9,0.1296864,0.26483333,0.11064203,0.08369616,0.012672294,-0.07568832,0.09343623,0.19692072,0.078198776,0.068344735,0.01327579,-0.04472978,0.06647614,0.14286041,0.059149988,0.0572862,0.013138134,-0.01838489,0.054555174,0.14592847,0.05176267,0.050445426,0.012859589,0.0014194179,0.05023444,0.19528016,0.056822155,0.047953125,0.01276766,0.03548437,0.056098446,0.25518605,0.059930652,0.05076057,0.0007908538,0.0007908538
10,0.13196523,0.2651662,0.11233711,0.08397143,0.011673554,-0.07727239,0.0947928,0.19789724,0.079281054,0.06899825,0.012360149,-0.045872614,0.06735224,0.14387259,0.059941467,0.058084637,0.012233872,-0.019329986,0.055261783,0.14696658,0.0524707,0.051337812,0.01192611,0.0006347009,0.050919488,0.1963634,0.05764652,0.04898918,0.011806499,0.034805857,0.056886613,0.25601098,0.06103451,0.052044764,0.0007908538,0.0007908538
11,0.13062428,0.26474372,0.111514755,0.0844222,0.011412998,-0.07718891,0.09381485,0.19662668,0.07838205,0.06930488,0.012143617,-0.04617876,0.066339575,0.14271519,0.058782484,0.058361292,0.012027805,-0.01984911,0.054082263,0.14601877,0.05101635,0.051626425,0.01171819,9.584888e-05,0.049476318,0.19576384,0.055677515,0.049321193,0.011599917,0.03432632,0.05488581,0.25622424,0.058100518,0.052458446,0.0007908538,0.0007908538
12,0.13336745,0.26532948,0.11339188,0.084228955,0.0112172505,-0.07693575,0.09535426,0.1976228,0.07947022,0.06943457,0.01195704,-0.046083137,0.06727264,0.14376248,0.05952741,0.058599368,0.011848504,-0.019879133,0.054775324,0.1471676,0.05162265,0.051905047,0.011542937,-1.4003941e-05,0.05007457,0.19705461,0.056305002,0.04963827,0.011435627,0.03416898,0.055509865,0.25730088,0.058942124,0.052839853,0.0007908538,0.0007908538
13,0.13482253,0.26552594,0.114503205,0.08418735,0.011047808,-0.076552026,0.09610737,0.19782802,0.079966396,0.06956372,0.011800058,-0.046105534,0.06758711,0.1440759,0.059674755,0.05879128,0.011698114,-0.020143617,0.054866016,0.14763343,0.051571075,0.052124657,0.011395556,-0.0003784475,0.050020646,0.19771466,0.056106575,0.049888007,0.011296418,0.033765204,0.055304248,0.2580259,0.058595892,0.053139556,0.0007908538,0.0007908538
14,0.13580075,0.26628283,0.114991546,0.083626464,0.012226314,-0.07414513,0.09645806,0.19796035,0.079963036,0.06890352,0.012886966,-0.044501577,0.06761072,0.14417501,0.05945643,0.058069978,0.012781232,-0.018939054,0.05469894,0.1479177,0.051176038,0.051325418,0.012523836,0.0005717193,0.049652487,0.1983538,0.05545042,0.04895022,0.012478194,0.03460481,0.054676916,0.25904462,0.05762078,0.051973015,0.0007908538,0.0007908538
15,0.1374724,0.26628375,0.11626925,0.08394176,0.011251999,-0.07552494,0.097496,0.19860812,0.080836795,0.06954733,0.011993209,-0.04556948,0.06831962,0.14490119,0.060134083,0.05884303,0.011905627,-0.019869296,0.055301845,0.14863023,0.05181326,0.052186366,0.011632071,-0.00023126762,0.050266154,0.19899066,0.0562089,0.049945068,0.011574952,0.033881325,0.055395175,0.25934428,0.058646757,0.053194858,0.0007908538,0.0007908538
16,0.13389498,0.26598608,0.11396545,0.08440965,0.012084936,-0.07325334,0.095090814,0.1961037,0.07881161,0.0694049,0.012811581,-0.04468305,0.06624032,0.1424264,0.057911675,0.05849065,0.012740589,-0.019653011,0.0531119,0.14645885,0.049209643,0.0517388,0.012513421,-0.00022958024,0.047698427,0.19736896,0.052764244,0.04940298,0.012513993,0.033915974,0.05192708,0.25923216,0.053664118,0.05251871,0.0007908538,0.0007908538
17,0.13953172,0.26785788,0.11769711,0.08434596,0.011814569,-0.07375677,0.0986572,0.1993268,0.081664376,0.0699275,0.012586998,-0.04458521,0.06906277,0.14543223,0.060621813,0.059187,0.0125596635,-0.01920196,0.05580738,0.14934398,0.05206103,0.05249369,0.012374549,0.00038120698,0.050517175,0.20019248,0.05617267,0.050233986,0.012442867,0.034648985,0.055302102,0.2611403,0.058316782,0.05350638,0.0007908538,0.0007908538
18,0.14401807,0.27086723,0.12022682,0.08303039,0.014470798,-0.06885435,0.10113544,0.20183627,0.083243184,0.06856855,0.015044791,-0.040669773,0.07083399,0.14750353,0.06205247,0.057725932,0.015017372,-0.015783602,0.057377037,0.15149572,0.053495146,0.050858375,0.014939585,0.0033386417,0.051988494,0.20274574,0.057739526,0.048294943,0.01513712,0.037378702,0.056941673,0.26360658,0.060481407,0.051088233,0.0007908538,0.0007908538
19,0.14011635,0.27001137,0.11776617,0.08394066,0.014097858,-0.0687292,0.09861688,0.19924916,0.08121508,0.069121234,0.014752697,-0.041263122,0.06873319,0.14502037,0.059873775,0.05818985,0.014755287,-0.016713109,0.055204634,0.14924133,0.050959606,0.05133196,0.01469376,0.0024395848,0.049471866,0.2009054,0.054405484,0.048834093,0.014918341,0.03665864,0.05353364,0.2631929,0.055658296,0.05175198,0.0007908538,0.0007908538
