Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.076693445,0.07997682,0.076405175,0.074124165,-0.066991486,-0.072413094,0.07506908,0.08028122,0.074702576,0.07482314,-0.067119926,-0.07134895,0.07388268,0.080027066,0.07345701,0.075257555,-0.067212574,-0.06979802,0.07263647,0.079975806,0.072471455,0.07550185,-0.06727696,-0.067587435,0.07208541,0.08012901,0.07208685,0.0756141,-0.06731541,-0.064945295,0.07168693,0.0801517,0.0716883,0.07577469,0.0007908538,0.0007908538
2,0.09567584,0.15515131,0.090810366,0.08153283,-0.035598878,-0.05784742,0.081999324,0.12743838,0.07649503,0.07489671,-0.036124162,-0.05431306,0.06978599,0.107070014,0.06424798,0.06997128,-0.036521293,-0.050482552,0.061018176,0.10832826,0.05885573,0.066652566,-0.036734276,-0.043764625,0.058275543,0.12722054,0.05769682,0.064450994,-0.036873233,-0.030287106,0.05703329,0.15180317,0.05652862,0.06295835,0.0007908538,0.0007908538
3,0.11809683,0.20696092,0.10413506,0.07844795,-0.010465419,-0.050471295,0.09031744,0.16414803,0.07896347,0.06809416,-0.010991003,-0.038232952,0.06894248,0.12853672,0.06003006,0.06025776,-0.011469841,-0.028528892,0.05588666,0.13001648,0.05399494,0.05508211,-0.011748316,-0.018397585,0.053286158,0.16171302,0.05501691,0.051891543,-0.011897168,0.0007053481,0.053673886,0.20011218,0.054350745,0.049983304,0.0007908538,0.0007908538
4,0.14537834,0.23558754,0.12368415,0.07998552,-0.005702,-0.062462684,0.10723536,0.19256152,0.09201526,0.070047095,-0.00581152,-0.04169169,0.080356464,0.15024152,0.070111945,0.061909772,-0.0061733634,-0.024549605,0.065485105,0.1509055,0.06524103,0.05660343,-0.006486073,-0.010011023,0.06463785,0.18649372,0.07026766,0.053807724,-0.006625694,0.012966081,0.068599515,0.22607085,0.07113168,0.052870754,0.0007908538,0.0007908538
5,0.14155532,0.24972081,0.120704085,0.08001449,0.006521035,-0.045130465,0.10396647,0.19643617,0.088180035,0.06706688,0.0061109103,-0.030444954,0.07656777,0.15022345,0.065032296,0.057318848,0.0057813823,-0.013705493,0.06085455,0.1519124,0.059307985,0.050968103,0.005736469,0.0009678296,0.058974504,0.19271858,0.062381297,0.047197893,0.00581242,0.025683789,0.06070729,0.24021715,0.05659616,0.045175955,0.0007908538,0.0007908538
6,0.14346592,0.2548034,0.12255746,0.0828662,0.0034063682,-0.055360723,0.10509423,0.2001879,0.089286424,0.07028606,0.0035683424,-0.03689105,0.07704979,0.15248764,0.06540492,0.06070566,0.0034232037,-0.017664513,0.061031315,0.15400375,0.05965358,0.05464704,0.0034125026,-0.00094542623,0.05931291,0.19581036,0.06300826,0.051531985,0.0037357705,0.025528641,0.06104002,0.24482864,0.056112908,0.05061932,0.0007908538,0.0007908538
7,0.1397578,0.25570258,0.12064531,0.08589834,-0.0008591924,-0.06540337,0.102786265,0.19917798,0.087738015,0.07350204,-0.00016188208,-0.04402717,0.0750334,0.1509235,0.06346034,0.06411486,-0.00015591539,-0.023164567,0.058940288,0.15248246,0.05738941,0.058397356,-0.00017214805,-0.0048312424,0.057022925,0.19496286,0.06015634,0.05593443,0.00031463322,0.022923205,0.057933494,0.24586521,0.05112993,0.05604652,0.0007908538,0.0007908538
8,0.13219482,0.25572005,0.11578775,0.08786178,-0.0009787758,-0.06572908,0.0979352,0.19516642,0.08384287,0.074636616,-8.507643e-05,-0.045268238,0.07107233,0.14656736,0.059395157,0.06495902,1.2243807e-05,-0.024495805,0.054968968,0.14858614,0.05271354,0.05919026,7.387949e-05,-0.00567183,0.052383356,0.19233316,0.053973943,0.056817535,0.0007106115,0.022840658,0.05163698,0.24642633,0.041584447,0.057139102,0.0007908538,0.0007908538
9,0.1367114,0.25595766,0.1195928,0.09018745,-0.006183858,-0.075743996,0.10127896,0.19798934,0.08728639,0.07823246,-0.0047609718,-0.051867116,0.07405451,0.14931084,0.06274499,0.06913862,-0.0044665155,-0.029406656,0.058041308,0.15079029,0.05648518,0.06385146,-0.0043399017,-0.009227015,0.056078035,0.19358194,0.058934428,0.062213376,-0.0033809189,0.02021302,0.056371786,0.2460441,0.04848061,0.063669406,0.0007908538,0.0007908538
10,0.13307841,0.25789368,0.11640976,0.08965137,-0.002154291,-0.06767456,0.09827109,0.19572356,0.0840737,0.07650187,-0.0009822882,-0.046848252,0.071158044,0.14659542,0.05926001,0.06688307,-0.00072918244,-0.025624985,0.054864038,0.14865069,0.052349567,0.061235193,-0.0005276816,-0.006128802,0.052034024,0.19297929,0.053279,0.059136804,0.00040799455,0.023195993,0.050758693,0.24829197,0.040166907,0.0599473,0.0007908538,0.0007908538
