Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.076503575,0.080114484,0.07625571,0.07447362,-0.06775321,-0.07220894,0.07507348,0.080329105,0.07474961,0.07524271,-0.067879856,-0.071554966,0.07399132,0.07997989,0.07360145,0.07572227,-0.067970164,-0.07004716,0.07271849,0.079935096,0.07236511,0.07599511,-0.06803124,-0.06770783,0.07200353,0.0801894,0.072004884,0.07612614,-0.0680665,-0.06540451,0.07163142,0.08019696,0.07163272,0.07616077,0.0007908538,0.0007908538
2,0.09333705,0.15542258,0.0889765,0.082897924,-0.036633935,-0.057582684,0.08063251,0.12620404,0.07547173,0.076128654,-0.037164632,-0.05622137,0.06935551,0.10492084,0.065588586,0.071157776,-0.037596,-0.051504683,0.061761826,0.10647809,0.058562197,0.06761543,-0.037840847,-0.044900786,0.057794563,0.12632942,0.05715201,0.06543468,-0.037984014,-0.030899053,0.056519587,0.15199137,0.056460634,0.0641054,0.0007908538,0.0007908538
3,0.1129483,0.20787646,0.099886425,0.079764485,-0.0102435155,-0.05118207,0.08661038,0.16170858,0.07595559,0.06884028,-0.01081094,-0.040471688,0.06682181,0.12430463,0.060608394,0.060770433,-0.011352349,-0.028711028,0.055708118,0.12640788,0.052327864,0.055115677,-0.011690231,-0.019057829,0.051274277,0.16006497,0.052809585,0.051954843,-0.01191215,0.0010728324,0.05148038,0.20124091,0.055743843,0.050389376,0.0007908538,0.0007908538
4,0.14037126,0.23735334,0.11939223,0.08194216,-0.0058435504,-0.066651426,0.10345697,0.19071943,0.08904731,0.07145149,-0.0059535475,-0.04539406,0.078434564,0.14626235,0.07157281,0.063103765,-0.006358455,-0.025143158,0.06625882,0.14758429,0.06442327,0.05722317,-0.0067457072,-0.010951327,0.063393004,0.18541093,0.06925182,0.054556362,-0.0070653143,0.013441253,0.06759306,0.22815941,0.07654621,0.0542575,0.0007908538,0.0007908538
5,0.13629983,0.25319895,0.11584012,0.0819085,0.008098144,-0.046716284,0.099658936,0.19452645,0.08451962,0.06797021,0.007656549,-0.031892594,0.074110016,0.14556326,0.065940455,0.057810407,0.00734971,-0.012292489,0.061121654,0.1480475,0.05772005,0.05073677,0.0073713707,0.001742328,0.057007354,0.19154094,0.06056277,0.04697252,0.0075553297,0.028185282,0.058923513,0.24313118,0.06200403,0.04542805,0.0007908538,0.0007908538
6,0.14233257,0.2593806,0.12033649,0.08477812,0.0042433394,-0.05820379,0.103209026,0.20064177,0.08752514,0.07156264,0.004388894,-0.039025787,0.076386355,0.15006645,0.0681844,0.061697163,0.0042422763,-0.016602563,0.06311115,0.15213735,0.060080953,0.05493748,0.0042225868,-0.0005337702,0.059332397,0.19628559,0.063855805,0.051918052,0.0044422443,0.027581174,0.061903585,0.24832386,0.065968625,0.051688645,0.0007908538,0.0007908538
7,0.13692667,0.2607009,0.11709145,0.08750057,0.0022582854,-0.06350246,0.099721394,0.19858629,0.08479696,0.073813535,0.0027701731,-0.043301374,0.07337303,0.14733714,0.065068625,0.063823834,0.0027288378,-0.019898599,0.059949346,0.14967483,0.05641889,0.057161007,0.0027091256,-0.0026855392,0.055688497,0.1950714,0.0591419,0.054507803,0.0029692403,0.026550077,0.057006102,0.25003088,0.058479313,0.0549394,0.0007908538,0.0007908538
8,0.1344898,0.2614868,0.11566533,0.089081585,0.0012703119,-0.06601214,0.09820591,0.1976825,0.08368129,0.07516695,0.0019917814,-0.045357242,0.07214162,0.14606519,0.06380329,0.06511204,0.0020301302,-0.021434076,0.05867536,0.14851426,0.05490992,0.05849538,0.0020439916,-0.0035856005,0.05418802,0.19453219,0.057146937,0.056036938,0.002380401,0.026323188,0.054899953,0.2509923,0.055237338,0.056836154,0.0007908538,0.0007908538
9,0.13459045,0.26189798,0.11593266,0.09001608,-7.763301e-06,-0.06882454,0.098339185,0.19800477,0.08394873,0.07624136,0.000872375,-0.047343593,0.07228375,0.14623646,0.064005665,0.06626368,0.00096261385,-0.022888968,0.058830272,0.14861244,0.05511327,0.059740968,0.0009815153,-0.0045595076,0.054377127,0.19467512,0.057408594,0.05747651,0.001352052,0.02573802,0.055080805,0.25133383,0.05546026,0.05860644,0.0007908538,0.0007908538
10,0.13463739,0.26285422,0.115851186,0.08976308,0.0011772736,-0.06642285,0.09814576,0.19790599,0.08357642,0.075739205,0.0019846088,-0.045910716,0.07192463,0.14596298,0.06344043,0.06564354,0.0020681717,-0.021821104,0.058317013,0.14851795,0.054351423,0.05902908,0.0021184897,-0.0036770224,0.053640917,0.19503388,0.056309704,0.056638487,0.0025171128,0.026627144,0.053994734,0.2523782,0.053782843,0.05758336,0.0007908538,0.0007908538
