Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_kappa,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_kappa,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_kappa,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_kappa,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_kappa,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_kappa
1,-0.03411279,0.03407192,-0.033816002,0.041808043,-0.04337277,0.037442032,-0.033366438,0.03721357,-0.03292044,0.04267501,-0.0451054,0.03654504,-0.032426916,0.042104132,-0.03197653,0.044650417,-0.045108143,0.034207664,-0.03157011,0.044617847,-0.031329628,0.04695545,-0.044514135,0.03154824,-0.03119677,0.04357622,-0.03136803,0.04842624,-0.04407577,0.031636305,-0.031631153,0.04134567,-0.031999487,0.04903013,-0.043957505,0.034232456
2,-0.021270495,0.02333651,-0.020636532,0.050966088,-0.07482111,0.03516735,-0.019113336,0.04303143,-0.016968723,0.05256319,-0.0885752,0.027488258,-0.015092095,0.06606981,-0.012830834,0.06474933,-0.08922547,0.017013568,-0.011298282,0.063938655,-0.010703772,0.080807574,-0.08752555,0.009990508,-0.010147363,0.04676065,-0.011106627,0.08965963,-0.08656617,0.010537054,-0.011996173,0.034531865,-0.013117162,0.092848875,-0.08630259,0.01762172
3,-0.031575147,0.011677237,-0.03134195,0.05978325,-0.08840002,0.05983214,-0.029470965,0.031315465,-0.026090404,0.057448626,-0.105462834,0.047086217,-0.022937061,0.078733206,-0.01754638,0.07032437,-0.10931045,0.029909091,-0.014051455,0.08799357,-0.011521431,0.09341157,-0.11034406,0.016278861,-0.00919724,0.060601108,-0.010172774,0.108501524,-0.11043241,0.014181285,-0.010255312,0.039580062,-0.011833593,0.11498396,-0.10903175,0.02162956
4,-0.026941597,0.001844889,-0.027308207,0.06401358,-0.088499404,0.066609815,-0.025823295,0.012544238,-0.02254397,0.057608493,-0.10742164,0.052719615,-0.01901569,0.06732725,-0.011318374,0.06890779,-0.115815505,0.030881872,-0.006685206,0.089570284,-0.0007555897,0.09598213,-0.12036357,0.009094197,0.0028335964,0.06124043,0.003901127,0.11525672,-0.121235244,0.0003328058,0.004914066,0.038519073,0.0040373513,0.12396397,-0.11831429,0.0029378277
5,-0.028658368,-0.010634836,-0.029454721,0.06789755,-0.090017445,0.07516185,-0.028178813,0.0032571978,-0.025021607,0.058542717,-0.10776005,0.060846567,-0.021281533,0.065285265,-0.0134332925,0.07023666,-0.119117305,0.038568452,-0.008382531,0.08534871,-0.0022860274,0.100100815,-0.12497134,0.014173123,0.0015156001,0.056850415,0.0031894082,0.121075265,-0.12569776,0.000866211,0.0042495104,0.035473026,0.0038301179,0.13055834,-0.121476576,-0.0009727422
6,-0.027992815,-0.03238073,-0.029082555,0.06791675,-0.09409826,0.07452275,-0.027440567,0.0043275505,-0.024276815,0.058980472,-0.11393554,0.05839508,-0.02015072,0.06341479,-0.01386029,0.075772025,-0.1254748,0.041341558,-0.009124314,0.07050681,-0.003916497,0.108607076,-0.12890647,0.018708644,-0.0011017381,0.04507963,0.0009629384,0.12984651,-0.12789443,0.0034234792,0.0007665124,0.026784375,0.00067220087,0.13926455,-0.12228888,0.00015758048
7,-0.027016364,-0.04651108,-0.028151909,0.06290744,-0.091082,0.073523045,-0.025872525,0.0033520726,-0.022714924,0.054325584,-0.115936756,0.05553204,-0.017645236,0.059361365,-0.012590933,0.07526309,-0.12925214,0.04183277,-0.007376199,0.057065576,-0.0022972499,0.110276684,-0.13159019,0.019081393,0.00059945346,0.036733996,0.0035062311,0.13178286,-0.12964484,0.00016059435,0.0033231648,0.023249317,0.0036817063,0.1413833,-0.123251796,-0.0055453503
8,-0.03217609,-0.053153016,-0.03304123,0.057391614,-0.0826192,0.08104519,-0.03023807,-8.774153e-05,-0.02710808,0.04714585,-0.11110406,0.06205108,-0.020834384,0.06063955,-0.01660712,0.069030225,-0.12861587,0.049092647,-0.010054646,0.052211523,-0.005356945,0.10478969,-0.13254133,0.024984747,-0.0010586575,0.036506537,0.0022536032,0.12671909,-0.13131337,0.00188591,0.003586827,0.028246572,0.004258154,0.13692966,-0.12502652,-0.007211362
9,-0.029942257,-0.061199933,-0.030915221,0.049553055,-0.07816503,0.078137405,-0.027367642,0.002072155,-0.024222111,0.04100163,-0.11366033,0.05757903,-0.016935838,0.055260547,-0.013881169,0.06723161,-0.13203688,0.04751853,-0.0067757694,0.040497243,-0.0018818954,0.10459081,-0.13364908,0.023446232,0.002585188,0.032742634,0.0065678293,0.12625216,-0.1310085,-0.0013929238,0.008073434,0.02841696,0.009066051,0.13654771,-0.12442134,-0.011765906
10,-0.031916156,-0.070354305,-0.03338819,0.04336873,-0.07755806,0.078331076,-0.029028902,0.010343624,-0.025934495,0.03713747,-0.11783577,0.056522593,-0.017778382,0.056354545,-0.01644511,0.06771805,-0.13572545,0.05092702,-0.009055043,0.03049319,-0.0044854884,0.10618225,-0.13376272,0.028666856,-0.0002442086,0.028622976,0.004064555,0.12699866,-0.12897189,0.0040585613,0.0052697156,0.027297549,0.006438056,0.13720877,-0.12190473,-0.006568134
11,-0.030821413,-0.069935046,-0.03199286,0.03901045,-0.07193769,0.0758982,-0.027332218,0.011550624,-0.024362592,0.032558363,-0.115236126,0.053757843,-0.015575559,0.051732734,-0.015138053,0.064172894,-0.13501565,0.050080217,-0.007135704,0.023300672,-0.0024556906,0.102569625,-0.13301052,0.027126657,0.002402123,0.029701822,0.0070382706,0.123178594,-0.12865527,0.00040567413,0.009029976,0.031663917,0.010289119,0.13379599,-0.12229606,-0.0126840435
