Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.04583264,0.02101631,0.045829892,0.0040635956,-0.0014384924,-0.011715403,0.045718785,0.020802941,0.04570603,0.004312527,-0.003236176,-0.012000876,0.045573734,0.02052435,0.04554773,0.0044501526,-0.005316808,-0.012054011,0.045387,0.020113613,0.04534348,0.0044988124,-0.0073262686,-0.01213137,0.04516592,0.019550767,0.04508514,0.0044795163,-0.009623322,-0.012130877,0.04489766,0.018689081,0.044783987,0.004437526,-0.012050057,0.0038293176
2,0.09539963,0.066904485,0.09536952,0.020965947,0.012348464,0.0015722418,0.09521436,0.06671864,0.09516862,0.023722807,0.008085733,-0.0015781138,0.09497492,0.06628054,0.09493514,0.026463589,0.0038921882,-0.0037558705,0.09468517,0.06563891,0.094631776,0.028958064,-0.000100921374,-0.005203251,0.09437236,0.0646495,0.09421426,0.031172626,-0.005425384,-0.0058680447,0.09396709,0.062983006,0.09375803,0.03407965,-0.049982518,0.007384873
3,0.13371547,0.10483558,0.1329536,0.020450521,0.0077859154,-0.006565516,0.13276516,0.10577418,0.13249047,0.028762888,-0.0022072273,-0.017413843,0.13232954,0.10448956,0.13257128,0.03729311,-0.010511871,-0.022713607,0.13239704,0.10177738,0.13300657,0.044599906,-0.017900318,-0.023668427,0.13283196,0.09761389,0.13341288,0.050139528,-0.027396588,-0.02288629,0.13323121,0.09246528,0.13349816,0.056930676,-0.082081914,0.00901435
4,0.13565229,0.11427195,0.13270664,0.019536175,-0.0012088395,-0.03063516,0.13231482,0.11910268,0.13060158,0.033862747,-0.014589097,-0.050330892,0.13034818,0.120209344,0.13033912,0.045771524,-0.018945802,-0.053352717,0.13021193,0.11801056,0.13252813,0.05222745,-0.020150062,-0.04336786,0.13234358,0.10741097,0.13642265,0.054437507,-0.02522526,-0.036923304,0.13620435,0.08943733,0.13964342,0.058564767,-0.056248944,0.0092647
5,0.118384115,0.11196215,0.11442758,0.022920847,0.0059809443,-0.053432785,0.11347986,0.1177752,0.11113017,0.043318685,-0.008223524,-0.08140436,0.11033193,0.1217826,0.11026171,0.05939645,-0.0040550297,-0.07845589,0.10973946,0.122581996,0.11356613,0.06576313,0.00415461,-0.05002263,0.11287157,0.10607124,0.12022395,0.063930735,0.0050422554,-0.03188939,0.11939168,0.07455777,0.12577154,0.06269908,-0.0135011375,0.009896026
6,0.104868844,0.11186612,0.10073809,0.022938723,0.021576835,-0.067060776,0.09915559,0.11559908,0.09709268,0.048994046,0.005969398,-0.10357646,0.09578785,0.119387925,0.0960687,0.07228904,0.016903475,-0.09349487,0.09518979,0.122137524,0.09988954,0.0826267,0.030637763,-0.045236062,0.09867337,0.10176278,0.10806349,0.078979485,0.032315142,-0.017170854,0.106661096,0.06101784,0.11485012,0.07377383,0.013127807,0.010835068
7,0.106046654,0.11908721,0.101454206,0.014451122,0.03135263,-0.079097494,0.099800155,0.12007868,0.09787808,0.04372642,0.011260287,-0.12255266,0.09748663,0.121068716,0.09756367,0.07663691,0.022723816,-0.103599295,0.097777635,0.12308442,0.102086954,0.09482788,0.030305758,-0.044474397,0.10149815,0.09901719,0.11186471,0.09046158,0.023051698,-0.021387564,0.11084237,0.052395944,0.12003411,0.08252769,0.0016504256,0.011941817
8,0.11402203,0.12807329,0.10977949,0.00086386455,0.040625185,-0.08899352,0.10828742,0.12520613,0.10661251,0.031346414,0.014262114,-0.13870345,0.10770669,0.122091204,0.10670437,0.07593651,0.023958495,-0.11028316,0.10844246,0.12393145,0.110958144,0.104669124,0.02277527,-0.042604767,0.11128614,0.09805803,0.1217174,0.10138334,0.004913996,-0.028785946,0.12136891,0.046936486,0.13122845,0.09242434,-0.020646583,0.012567617
9,0.12032198,0.12733883,0.11661301,-0.012099781,0.04860715,-0.100341514,0.114862114,0.11984179,0.11260507,0.020853164,0.015237098,-0.15889505,0.11500928,0.115244076,0.11216986,0.078316115,0.026451632,-0.118789464,0.115416124,0.121087894,0.116728805,0.11434192,0.020603403,-0.039494164,0.11772066,0.092985794,0.12949857,0.10909212,-0.004207361,-0.032580573,0.12955552,0.036617376,0.14053778,0.09784282,-0.030201755,0.013992573
10,0.11964133,0.12539414,0.11718959,-0.027250012,0.062205832,-0.1076905,0.11481774,0.11183707,0.1120762,0.0106995,0.022920528,-0.1774932,0.11517695,0.10552235,0.11080765,0.08309494,0.039743863,-0.126581,0.11479055,0.11681802,0.11607185,0.12552911,0.03731589,-0.028389761,0.11673967,0.08575301,0.13064022,0.11812484,0.010852318,-0.018820286,0.13020171,0.024145687,0.1423073,0.103916615,-0.01742241,0.01426138
