Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,0.03726691,-0.012751086,0.037221666,-0.019631784,-0.013916311,-0.033842146,0.032986946,0.015442959,0.033584666,-0.008376857,-0.012327667,-0.028128853,0.029590677,0.0177749,0.030227676,-0.0035922,-0.013430892,-0.027588265,0.026173646,0.018560369,0.02660642,-0.0011418075,-0.01614517,-0.029238407,0.022069538,0.020852625,0.022150867,6.245682e-05,-0.021263389,-0.032278843,0.016388126,0.02751882,0.016112968,0.0003226539,-0.03512919,-0.03695352
2,0.057977527,-0.0026830425,0.05790231,-0.014382432,0.0007819275,-0.049856044,0.044840764,0.029586138,0.046801545,0.016871206,0.003980737,-0.02923878,0.035924204,0.026901139,0.038055453,0.026573896,0.000112465816,-0.027364418,0.02798997,0.0236098,0.029535953,0.030966252,-0.008524851,-0.03244723,0.01910859,0.02501705,0.019685881,0.033073533,-0.025280599,-0.043126404,0.007232706,0.037692145,0.006806703,0.033654876,-0.06672291,-0.061936226
3,0.07382369,0.032923643,0.07384607,-0.022029571,-0.0038773925,-0.07050837,0.05731232,0.065594226,0.05976404,0.03276299,0.00059475354,-0.036965918,0.046697196,0.058401197,0.04986268,0.047308814,-0.0069731986,-0.032564487,0.03826827,0.05091367,0.040890064,0.053429198,-0.022083538,-0.038363647,0.029211178,0.049830273,0.030606272,0.05648606,-0.048485685,-0.052659623,0.016319001,0.06305643,0.01626318,0.057763115,-0.10374443,-0.08118058
4,0.07637128,0.064533785,0.07655383,-0.018581083,-0.004393535,-0.07607218,0.056679953,0.09606234,0.059735414,0.050114214,-0.00070057635,-0.032849748,0.04506232,0.08447551,0.049349543,0.06622284,-0.011495592,-0.026313063,0.036981177,0.07317926,0.040845513,0.07238512,-0.031301253,-0.031715903,0.028894786,0.06995799,0.031421043,0.0753207,-0.064087115,-0.04737293,0.016935194,0.08304511,0.01765512,0.076697946,-0.12784931,-0.08207569
5,0.07485437,0.08078607,0.07669684,-0.015660642,-0.020451287,-0.09131755,0.051966053,0.11170698,0.056219906,0.060202233,-0.018210597,-0.042161543,0.04052457,0.09692293,0.045781266,0.07591085,-0.030550985,-0.03277437,0.033416305,0.08363111,0.038265634,0.08099526,-0.05255359,-0.036385696,0.026774997,0.08079811,0.030140648,0.08300135,-0.088293076,-0.051442288,0.016557919,0.09666581,0.017668098,0.08399607,-0.15514618,-0.08746678
6,0.06725499,0.083071575,0.0734993,-0.0021944751,-0.023465535,-0.0967643,0.042211562,0.111001,0.05000343,0.07497281,-0.024973914,-0.045962162,0.03140749,0.09246411,0.039232414,0.088275336,-0.038317133,-0.035741583,0.024776047,0.07761595,0.03178667,0.09103948,-0.06123314,-0.03907523,0.018213293,0.07608591,0.022806764,0.09126018,-0.098677784,-0.054777697,0.0069213533,0.09610157,0.0073724505,0.0913382,-0.16839524,-0.09249154
7,0.064732485,0.073929414,0.07363539,0.0026201815,-0.036247768,-0.1038907,0.03935001,0.10178233,0.047507998,0.07919759,-0.040639978,-0.05399149,0.02952101,0.08272216,0.03774648,0.08969779,-0.053384643,-0.04312503,0.024466584,0.069570884,0.0324936,0.09009667,-0.075702965,-0.04630797,0.02024994,0.072030075,0.025505533,0.08885022,-0.113495186,-0.06257811,0.011110189,0.09764262,0.010983393,0.08848596,-0.18522571,-0.10179867
8,0.059233297,0.063693106,0.07133664,0.011175586,-0.040764417,-0.102312274,0.03448681,0.08837449,0.04393711,0.08734785,-0.048440937,-0.055386182,0.025383398,0.067910686,0.034780946,0.094594404,-0.060175218,-0.04496729,0.02109284,0.056418203,0.030567704,0.09234261,-0.0812978,-0.048895013,0.017865576,0.062589906,0.023812896,0.08962069,-0.118959814,-0.066553585,0.008928029,0.09273193,0.0076008546,0.08902945,-0.19291462,-0.109308176
9,0.05244835,0.056998074,0.06677514,0.013881527,-0.048133165,-0.09993651,0.030258458,0.07711053,0.039916385,0.09119578,-0.058575116,-0.05658106,0.02301208,0.05572346,0.032722507,0.095512114,-0.06894292,-0.046893463,0.020597823,0.04684272,0.030836081,0.0909515,-0.08858765,-0.05189839,0.019609058,0.05696555,0.025879558,0.08722602,-0.12571126,-0.07105942,0.012307903,0.09037725,0.009888232,0.08687478,-0.20154737,-0.11831461
10,0.045905977,0.056664657,0.06182203,0.014487566,-0.054620814,-0.09698745,0.02679894,0.07069432,0.03647761,0.0937352,-0.067315914,-0.056281622,0.021734474,0.04786346,0.03165342,0.09537473,-0.07627878,-0.047101784,0.021493515,0.041332036,0.03231028,0.08876072,-0.0944516,-0.05316311,0.022984661,0.054573573,0.029526606,0.08428691,-0.13089268,-0.07386576,0.017701782,0.089412525,0.014418215,0.08438756,-0.20851992,-0.12676106
11,0.03964126,0.060416535,0.057340134,0.020210316,-0.055906884,-0.09365217,0.022007355,0.067666404,0.03233483,0.099878125,-0.06998697,-0.053311482,0.017650437,0.042604074,0.028109223,0.09838151,-0.07691962,-0.043259688,0.018067231,0.037300833,0.029599844,0.08955919,-0.09315852,-0.04943217,0.020696519,0.051724683,0.02775142,0.08431208,-0.12844677,-0.07120317,0.01659165,0.08567361,0.012727528,0.084836714,-0.20740703,-0.13025363
12,0.043359168,0.06635106,0.062251728,0.025604965,-0.057307426,-0.09123085,0.026355207,0.06743709,0.037076358,0.10439455,-0.072669625,-0.051513907,0.022163639,0.040347535,0.03313232,0.099693276,-0.078080855,-0.041327182,0.022975266,0.036338687,0.035147663,0.08865005,-0.09298703,-0.04836666,0.026401263,0.051866304,0.03387045,0.0824741,-0.12751177,-0.07175057,0.023071136,0.084632054,0.018730072,0.08315163,-0.20767926,-0.13677609
13,0.0395113,0.075403675,0.059570607,0.031295195,-0.058125217,-0.0897577,0.023741683,0.07028837,0.03478768,0.10912837,-0.07424676,-0.048501525,0.020254327,0.040838987,0.03154222,0.10141004,-0.07803549,-0.037030526,0.02190559,0.037612077,0.034536928,0.08843498,-0.09150804,-0.043967336,0.026685363,0.053303313,0.034565054,0.0816652,-0.12506445,-0.06815506,0.024947343,0.08375044,0.02034091,0.08277793,-0.2062257,-0.13890839
14,0.035968192,0.08396482,0.05732458,0.03714589,-0.057960078,-0.08828654,0.021362452,0.07290584,0.032729737,0.113993764,-0.07441918,-0.045022782,0.01832713,0.04129814,0.029890595,0.103267595,-0.07640013,-0.032284334,0.020604085,0.038893007,0.033616617,0.0884253,-0.08843517,-0.03932789,0.026528107,0.054472826,0.034694947,0.081135,-0.121014796,-0.06458259,0.026124265,0.082412496,0.02114109,0.08264956,-0.20294236,-0.14092042
15,0.036921494,0.09025661,0.059327282,0.041380953,-0.058666755,-0.08708011,0.023362523,0.07385206,0.034864698,0.11731907,-0.07543271,-0.042927798,0.020737017,0.040630814,0.03254423,0.10379548,-0.07590162,-0.029943565,0.023671797,0.039541386,0.036981724,0.08719372,-0.0869283,-0.0380517,0.030537752,0.055596445,0.03881008,0.07934552,-0.118885405,-0.06507938,0.030971063,0.081890255,0.025442258,0.081098855,-0.20139888,-0.14661135
16,0.034457415,0.09592124,0.058178984,0.045282908,-0.0587024,-0.08607716,0.022346219,0.073956415,0.034041096,0.12102368,-0.07571594,-0.04082881,0.020233924,0.038737014,0.032212198,0.105044015,-0.074697606,-0.027417531,0.023765072,0.038641393,0.03727276,0.08691188,-0.08466152,-0.03647841,0.03143008,0.05512541,0.03969964,0.07861438,-0.11595609,-0.06525437,0.03250636,0.08016981,0.026325654,0.080643855,-0.19908412,-0.15160729
17,0.030951545,0.100757524,0.055803552,0.047732066,-0.06017191,-0.08618082,0.020625606,0.0737673,0.032241948,0.123537585,-0.07727289,-0.039525706,0.019415738,0.037163947,0.031416304,0.10523569,-0.07488842,-0.025857976,0.023989879,0.03861497,0.037577912,0.08566606,-0.08403566,-0.035994552,0.032875393,0.055878308,0.04104765,0.07701151,-0.1147938,-0.06630363,0.035013404,0.07991177,0.028205836,0.079380445,-0.19818279,-0.15657924
18,0.02766678,0.10480357,0.05378455,0.050699536,-0.060774334,-0.08624533,0.0189822,0.07288253,0.030588346,0.12653859,-0.077992834,-0.038254466,0.018462857,0.0347995,0.030504705,0.105968006,-0.07433358,-0.024411332,0.02388817,0.037674434,0.03754954,0.08497762,-0.08279455,-0.035773713,0.03377223,0.05570323,0.041814417,0.075916134,-0.11317201,-0.067801066,0.0366832,0.07903272,0.02920982,0.07851996,-0.19681782,-0.16174711
19,0.025434077,0.108484924,0.052957967,0.054478176,-0.05993333,-0.086262584,0.017972281,0.0718765,0.029573552,0.13024962,-0.07710997,-0.03656614,0.017624624,0.032382835,0.02969824,0.10732699,-0.07205742,-0.02246806,0.023533083,0.036642626,0.03725086,0.08484228,-0.07986393,-0.03514655,0.03412834,0.055233765,0.042008527,0.075308,-0.109956466,-0.06905133,0.03755374,0.07774901,0.029388977,0.078042194,-0.19376135,-0.16642529
20,0.025033895,0.11211651,0.053352907,0.05673292,-0.06118643,-0.088966526,0.018549306,0.071553245,0.0298924,0.13267657,-0.078544796,-0.037589446,0.018593635,0.030865164,0.030653482,0.10772591,-0.07264903,-0.023452142,0.025235573,0.03663985,0.038934078,0.083893985,-0.08027336,-0.03740819,0.036621824,0.05619503,0.0442607,0.07386554,-0.11041683,-0.0727319,0.04060483,0.078472674,0.031804834,0.07665412,-0.19427693,-0.17238055
21,0.02321451,0.11570665,0.052626777,0.059855,-0.060638692,-0.09063348,0.01768825,0.0713599,0.028821655,0.1359036,-0.077835314,-0.03691059,0.017825998,0.029545298,0.029826147,0.10880594,-0.0708459,-0.022535527,0.02499306,0.03670432,0.038640283,0.08360942,-0.07817348,-0.03773999,0.037098642,0.05675183,0.044459514,0.073159285,-0.108307436,-0.07459124,0.041603122,0.078344524,0.03211614,0.07603705,-0.19219717,-0.17661265
22,0.02059402,0.119020715,0.050842132,0.06149038,-0.06091795,-0.093723446,0.016185926,0.07133836,0.026978092,0.138409,-0.07801918,-0.03754755,0.016656123,0.028474115,0.028521094,0.10958548,-0.0702044,-0.02295354,0.024519797,0.036903564,0.038040403,0.083269656,-0.07744917,-0.03925681,0.03741646,0.057481676,0.044422716,0.07251196,-0.107797176,-0.07729767,0.042429056,0.078701966,0.032251243,0.07550334,-0.19191302,-0.18110088
23,0.01900877,0.12192315,0.050524805,0.06425726,-0.059568528,-0.094491765,0.01565998,0.07072872,0.026255362,0.1414945,-0.07625611,-0.03582086,0.016126333,0.027002683,0.027932726,0.110576496,-0.06734416,-0.021199232,0.024491584,0.036844768,0.037942488,0.082963735,-0.07439744,-0.039037436,0.03805831,0.057714853,0.044725962,0.07185941,-0.10482203,-0.07890827,0.04342614,0.07821653,0.0325044,0.074928,-0.1888789,-0.18508057
24,0.017662343,0.12483058,0.049965657,0.06461635,-0.05980203,-0.096832916,0.015509312,0.07070674,0.025628807,0.14302061,-0.07604402,-0.035536174,0.016342483,0.026434818,0.028013114,0.11040161,-0.066331014,-0.021136533,0.025597647,0.037818477,0.038860656,0.081721425,-0.073453516,-0.04055536,0.040058237,0.059158012,0.04624358,0.07039536,-0.104113504,-0.081946716,0.045922965,0.07918275,0.034229167,0.07358199,-0.18799439,-0.1897721
25,0.015878636,0.12741946,0.04913997,0.06551461,-0.059137024,-0.09834986,0.014950497,0.07038624,0.024713878,0.14502244,-0.07495419,-0.034554083,0.016067293,0.025439959,0.027626924,0.110725,-0.06448336,-0.020418786,0.026103929,0.038120758,0.039203078,0.08101905,-0.07170917,-0.04150527,0.041341238,0.059745196,0.047053114,0.06948549,-0.10269679,-0.0846054,0.04749904,0.079373196,0.03500512,0.07275305,-0.18661386,-0.19427332
