Epoch,Layer0_theta_1,Layer0_r,Layer0_theta_2,Layer0_bx,Layer0_bp,Layer0_gamma,Layer1_theta_1,Layer1_r,Layer1_theta_2,Layer1_bx,Layer1_bp,Layer1_gamma,Layer2_theta_1,Layer2_r,Layer2_theta_2,Layer2_bx,Layer2_bp,Layer2_gamma,Layer3_theta_1,Layer3_r,Layer3_theta_2,Layer3_bx,Layer3_bp,Layer3_gamma,Layer4_theta_1,Layer4_r,Layer4_theta_2,Layer4_bx,Layer4_bp,Layer4_gamma,Layer5_theta_1,Layer5_r,Layer5_theta_2,Layer5_bx,Layer5_bp,Layer5_gamma
1,-0.040425487,0.026060116,-0.040349178,-0.027942024,-0.026740067,0.0037960177,-0.039797943,0.027431637,-0.039677955,-0.019591922,-0.02726822,-0.0035635096,-0.039403357,0.026757143,-0.03923887,-0.0156228645,-0.02671012,-0.0033247205,-0.039421383,0.02685949,-0.03922672,-0.013501405,-0.02544426,-0.0017952643,-0.039913137,0.028185552,-0.039741613,-0.012121465,-0.023168707,0.00026034354,-0.04088685,0.03147544,-0.0408338,-0.011124668,-0.014059634,0.0036070023
2,-0.0655318,0.04657264,-0.062911846,-0.031459093,-0.04827467,-0.009229023,-0.064811066,0.04466737,-0.06203904,-0.012574542,-0.047319368,-0.021389823,-0.0643276,0.042697232,-0.061438516,-0.004825733,-0.045724764,-0.020058805,-0.06492407,0.04291769,-0.062096547,-0.0007732734,-0.043970414,-0.017224507,-0.06674638,0.04527466,-0.064412065,0.0019882072,-0.04148565,-0.013900454,-0.06969665,0.050332554,-0.068591215,0.004170675,-0.031152809,-0.0074020564
3,-0.0522246,0.07341968,-0.04651966,-0.030801047,-0.037581384,-0.027492097,-0.052732963,0.066992,-0.046482176,-0.0152912745,-0.0338365,-0.03442288,-0.052201666,0.06373011,-0.045684375,-0.00879881,-0.031029202,-0.030042253,-0.05198816,0.06324836,-0.045534544,-0.004956042,-0.02922126,-0.02665355,-0.052289076,0.06506413,-0.046555176,-0.0018081318,-0.027588481,-0.02427158,-0.053184494,0.06945522,-0.049451586,0.0011891744,-0.019615073,-0.01976176
4,-0.052282218,0.08142643,-0.04565618,-0.030078351,-0.041918535,-0.049740944,-0.055970527,0.07409161,-0.04780601,-0.013014218,-0.03501324,-0.049895037,-0.057032477,0.07184014,-0.047436513,-0.007425522,-0.030665936,-0.040126756,-0.05677674,0.07290576,-0.046161287,-0.004246357,-0.028421724,-0.03273063,-0.05508407,0.076125644,-0.044743985,-0.0011844811,-0.027390812,-0.027383666,-0.052220628,0.080678135,-0.04501231,0.0021123313,-0.022422403,-0.020981822
5,-0.06344171,0.07661537,-0.057770774,-0.029697763,-0.051405527,-0.068138696,-0.071416505,0.0718585,-0.06279543,-0.009967265,-0.041201603,-0.059747368,-0.0749062,0.07280479,-0.06308945,-0.005697213,-0.03508013,-0.042682458,-0.07485669,0.07738584,-0.060195386,-0.0035359955,-0.03212179,-0.029134225,-0.07040571,0.08351146,-0.054764755,-0.0007190098,-0.0315767,-0.019100202,-0.061347283,0.08882119,-0.049741138,0.0026983595,-0.030352036,-0.010371541
6,-0.060219336,0.07306313,-0.056258377,-0.03238176,-0.054961815,-0.09310057,-0.07231498,0.06571479,-0.063641585,-0.010626417,-0.042546183,-0.07840098,-0.07850633,0.06809311,-0.06422638,-0.008501074,-0.035321478,-0.055749513,-0.07851973,0.0761293,-0.058687393,-0.0078077894,-0.03208539,-0.0356463,-0.07018305,0.08604004,-0.047083847,-0.0055526765,-0.032348342,-0.01797262,-0.05260117,0.09317197,-0.03418904,-0.0022443095,-0.035609037,-0.0022633101
7,-0.05504106,0.07133944,-0.052195862,-0.024822546,-0.05122835,-0.11217944,-0.070359625,0.061289378,-0.061405946,-0.007914444,-0.03704116,-0.09215011,-0.079088874,0.06421993,-0.062339924,-0.010674873,-0.028746085,-0.06492677,-0.079206936,0.07507669,-0.054268297,-0.013057361,-0.024894457,-0.038337566,-0.06683257,0.088390216,-0.036366094,-0.012280827,-0.025231548,-0.012073816,-0.04031074,0.097088434,-0.015356184,-0.009577159,-0.030743845,0.011580465
8,-0.056600776,0.06803703,-0.054725874,-0.009190449,-0.05541626,-0.1267973,-0.07484561,0.0568779,-0.065981746,0.0031737774,-0.039275255,-0.10261216,-0.08674386,0.06115832,-0.06810738,-0.005064083,-0.029366035,-0.07048335,-0.088040955,0.07501821,-0.058905534,-0.011006457,-0.024020791,-0.036924902,-0.07344806,0.09091236,-0.037156876,-0.0119426735,-0.02335579,-0.0024770491,-0.040992144,0.09965988,-0.011355378,-0.010097651,-0.029562851,0.027840212
9,-0.060661335,0.06623438,-0.059661504,-0.00076324237,-0.056125484,-0.13462159,-0.08105289,0.054055545,-0.072337165,0.008671787,-0.038637854,-0.10753152,-0.0954506,0.059819248,-0.07514867,-0.0041197757,-0.027696768,-0.07178709,-0.097225375,0.07668169,-0.06429851,-0.013018067,-0.021534761,-0.032912605,-0.079915196,0.0949505,-0.038246926,-0.015324945,-0.02050725,0.008219826,-0.041386466,0.10349198,-0.0073779393,-0.014141969,-0.027428148,0.044225194
10,-0.05935315,0.067181006,-0.059040945,0.0073946104,-0.059879396,-0.1442081,-0.08048817,0.05374681,-0.071703315,0.01499037,-0.04085621,-0.1148486,-0.09640924,0.06066543,-0.07449631,-0.0013234195,-0.028764863,-0.07648423,-0.098524325,0.07939386,-0.062390883,-0.012505059,-0.021629147,-0.03395555,-0.079719454,0.09876654,-0.03383638,-0.015953131,-0.019828433,0.01275971,-0.03802698,0.10589581,-0.0006865021,-0.015347457,-0.026788358,0.054510284
11,-0.05944502,0.070290945,-0.05889212,0.010454463,-0.06042816,-0.14797299,-0.08014763,0.058182642,-0.07052544,0.016312554,-0.040161226,-0.11677112,-0.09606754,0.067148164,-0.07201779,-0.0021429174,-0.027433518,-0.077442095,-0.09714885,0.0868548,-0.057794455,-0.014541983,-0.0202884,-0.035506666,-0.07664093,0.106068924,-0.027507609,-0.018670484,-0.01872776,0.012124737,-0.033858016,0.11090256,0.0055246595,-0.01842674,-0.026059167,0.05756127
12,-0.062256422,0.070457004,-0.06205195,0.008404914,-0.06677409,-0.15249759,-0.08215239,0.058931798,-0.07233867,0.018064095,-0.045712665,-0.12060458,-0.098325245,0.07002163,-0.07284712,-0.000984039,-0.032503612,-0.080309,-0.0990858,0.09106893,-0.057342585,-0.013877711,-0.02505836,-0.037893668,-0.078006096,0.11040502,-0.026218789,-0.018393459,-0.023332497,0.012143244,-0.035098575,0.11320098,0.0059734457,-0.018424734,-0.03237927,0.061797086
13,-0.064194866,0.07064797,-0.0642823,0.00888953,-0.069955565,-0.15321891,-0.08416976,0.06079283,-0.07427905,0.01937504,-0.048039228,-0.12007703,-0.10100854,0.07400531,-0.07433324,-0.0011167068,-0.034343395,-0.07860868,-0.1014058,0.095913425,-0.05761766,-0.014772546,-0.026767422,-0.036352504,-0.07955498,0.11509055,-0.025532648,-0.019738015,-0.024934359,0.015225332,-0.036347218,0.11617768,0.0061079427,-0.020006508,-0.03446508,0.06858747
14,-0.060674854,0.07198428,-0.061532635,0.011538893,-0.07348251,-0.15679835,-0.0810639,0.0625387,-0.07163761,0.022301596,-0.050476026,-0.122046165,-0.09933327,0.0765267,-0.07230025,-3.1350937e-05,-0.036007397,-0.078790255,-0.10053886,0.09862421,-0.05561852,-0.014885995,-0.027791796,-0.03492778,-0.07895798,0.11769863,-0.023063755,-0.020520149,-0.02513892,0.020628693,-0.035501752,0.11737934,0.008509068,-0.021028873,-0.03398931,0.078749515
15,-0.058437344,0.07337034,-0.060259286,0.013331252,-0.07521797,-0.15888704,-0.07967298,0.06385905,-0.070948325,0.024150314,-0.051222987,-0.12245195,-0.09980987,0.07861564,-0.07256351,-0.0004408639,-0.03608552,-0.07723847,-0.101863116,0.10114277,-0.055784684,-0.016708573,-0.02734809,-0.031406295,-0.08012671,0.12042073,-0.022014009,-0.023086373,-0.023926992,0.028626919,-0.03537228,0.1190316,0.01055704,-0.023840657,-0.031615313,0.09138591
16,-0.057309426,0.07462232,-0.06029308,0.0131715555,-0.07979322,-0.16239145,-0.07879628,0.064188085,-0.07097644,0.02660079,-0.054975923,-0.12506416,-0.10065954,0.07929185,-0.07352863,0.0007035778,-0.03918489,-0.07826148,-0.104056604,0.10208534,-0.05731314,-0.016581781,-0.029660773,-0.030077236,-0.08315607,0.12156746,-0.023280783,-0.023584476,-0.025117962,0.035308212,-0.03804157,0.1191591,0.009461149,-0.024563152,-0.032222748,0.102844104
17,-0.057001352,0.076263,-0.0605929,0.0126925735,-0.08240478,-0.16379514,-0.07841245,0.06655728,-0.070873365,0.027580474,-0.056730304,-0.12521262,-0.1012806,0.082629636,-0.07353488,0.000588473,-0.040493295,-0.07754295,-0.10514411,0.105211385,-0.05720681,-0.0174316,-0.030669928,-0.029377135,-0.08472489,0.124397315,-0.023043687,-0.02506031,-0.02532075,0.03971836,-0.039884325,0.12056045,0.008980621,-0.026275987,-0.031535923,0.11204179
18,-0.055908725,0.07818225,-0.060243014,0.011884556,-0.08548477,-0.16514781,-0.0774112,0.06898328,-0.07036408,0.028645875,-0.0590365,-0.12548897,-0.10153035,0.08550423,-0.07355267,0.0007831235,-0.042368956,-0.076981686,-0.10632508,0.10756343,-0.057658378,-0.017934218,-0.032108746,-0.028450528,-0.08690099,0.12649223,-0.02366677,-0.026176397,-0.025691632,0.045119468,-0.042468555,0.12143801,0.007673243,-0.027573336,-0.030893369,0.12237423
19,-0.0545015,0.08124536,-0.059321474,0.011980221,-0.08736701,-0.16645941,-0.07574035,0.07275749,-0.06886662,0.02964777,-0.06005156,-0.1255349,-0.100723356,0.089556284,-0.07220932,0.00087840296,-0.04300064,-0.07665314,-0.106181726,0.1106498,-0.05662944,-0.01856883,-0.032414664,-0.02865534,-0.087760165,0.12906498,-0.022996033,-0.027521018,-0.024885412,0.049131036,-0.04398167,0.122575484,0.007375605,-0.029146267,-0.028619312,0.13137883
20,-0.05679024,0.08401888,-0.06201572,0.0070158145,-0.091493845,-0.16818568,-0.07658259,0.075896166,-0.06967335,0.029415814,-0.06362953,-0.12678117,-0.101630464,0.09296317,-0.07239313,0.0013858433,-0.04649593,-0.078401685,-0.10760664,0.11302617,-0.057190374,-0.018071197,-0.035684884,-0.031558447,-0.09076143,0.13089585,-0.024664998,-0.027517455,-0.02703759,0.050566457,-0.04861771,0.12280052,0.0036245575,-0.029336642,-0.030245638,0.13794631
21,-0.055571157,0.087719835,-0.061526313,0.0075410055,-0.092978396,-0.17161074,-0.07482896,0.07953335,-0.06815053,0.03128566,-0.06403782,-0.12836903,-0.10079965,0.096610755,-0.07102431,0.0020865658,-0.04642421,-0.079529695,-0.107672706,0.11545212,-0.05631693,-0.018391399,-0.034989703,-0.032539662,-0.09201292,0.13279626,-0.023896435,-0.028803475,-0.02471731,0.055326764,-0.049874306,0.122997805,0.0040808525,-0.03099723,-0.02582392,0.14793098
22,-0.056601133,0.08993397,-0.06316715,0.005700397,-0.09540149,-0.17402124,-0.075293355,0.08232831,-0.068679325,0.032359477,-0.06560782,-0.12902999,-0.10188466,0.099871494,-0.07139533,0.002743857,-0.047730394,-0.07992566,-0.10939181,0.11753422,-0.05705848,-0.018313896,-0.03582651,-0.03332558,-0.09492641,0.13435106,-0.024943205,-0.02949926,-0.024063272,0.059579864,-0.053187113,0.12290447,0.0021298276,-0.032007825,-0.02369081,0.15689106
23,-0.056741733,0.09300155,-0.064038165,0.0038757336,-0.09731717,-0.17730638,-0.07471577,0.085460864,-0.068271585,0.03366463,-0.06665941,-0.13043739,-0.10199511,0.10291392,-0.071043655,0.0035443497,-0.048509672,-0.08105923,-0.110418424,0.11917915,-0.05728472,-0.01831219,-0.035972692,-0.03414469,-0.09722255,0.13552256,-0.025249705,-0.030350845,-0.022510167,0.06463443,-0.055373006,0.122424446,0.0015273652,-0.03319096,-0.020374281,0.16662389
24,-0.05902399,0.094038166,-0.06662658,0.00024925463,-0.09844089,-0.1792122,-0.076226175,0.08824129,-0.06938538,0.033585943,-0.067003295,-0.12987621,-0.10367295,0.10657376,-0.071478315,0.003360437,-0.04881607,-0.08040179,-0.11209664,0.12161268,-0.05745011,-0.018977553,-0.03599769,-0.034401447,-0.099314794,0.13750653,-0.024961064,-0.03174931,-0.021218844,0.068833135,-0.05721253,0.122672856,0.0011693097,-0.034891512,-0.017940529,0.17478381
25,-0.05740938,0.095178016,-0.06576507,0.00070790807,-0.10242516,-0.18462104,-0.07401703,0.09088898,-0.06710616,0.037485037,-0.069729686,-0.13212006,-0.101856634,0.10946079,-0.0690815,0.0069114217,-0.05105724,-0.08223951,-0.11136064,0.12238615,-0.056172453,-0.016159961,-0.037187167,-0.03632593,-0.10074401,0.13730165,-0.024967877,-0.029864429,-0.020065133,0.07275745,-0.059629552,0.12030965,-0.00027767787,-0.033436082,-0.0146022225,0.18316667
